GeneID	GSM4998462	GSM4998463	GSM4998464	GSM4998465	GSM4998466	GSM4998467	GSM4998468	GSM4998469	GSM4998470	GSM4998471	GSM4998475	GSM4998476	GSM4998477
51451	390	162	230	281	397	348	378	417	470	507	385	305	404
100506655	91	31	83	81	77	85	129	73	152	91	130	62	132
343	0	3	1	6	1	2	0	2	3	0	0	5	2
342357	201	231	308	249	218	183	330	300	161	395	276	237	215
105371146	1	0	0	0	0	0	0	0	0	0	0	0	0
105371147	0	0	0	0	0	0	0	0	0	0	0	0	0
105369297	0	0	0	0	0	0	0	0	0	0	0	0	0
9951	22	0	0	4	27	17	13	8	0	2	2	0	0
100422923	0	0	0	0	0	0	0	0	0	0	0	0	0
105371149	0	0	0	0	0	0	1	0	0	0	0	0	0
105371150	0	0	0	0	0	0	0	0	0	0	0	0	0
102723536	0	0	0	0	0	0	0	0	0	0	0	1	0
105371152	0	2	0	0	0	3	2	1	29	3	11	2	11
105371153	0	0	0	0	0	0	0	0	0	0	1	1	0
105371154	0	0	0	0	0	0	0	0	0	0	0	0	0
162083	0	0	0	1	0	0	0	0	0	0	2	0	0
105371155	0	0	0	0	0	0	0	0	0	0	0	0	0
79831	95	52	105	82	115	96	175	189	97	193	137	89	124
197370	492	417	543	672	657	530	563	567	400	928	660	489	541
400512	9	6	12	11	5	6	10	15	7	16	10	4	11
3566	1704	6615	3368	3903	3154	2395	2557	1482	4085	5197	3018	2791	2977
50615	45	80	8	45	78	36	53	92	324	242	244	142	332
283888	10	17	1	12	18	11	10	21	50	34	43	25	75
2975	6748	2216	2791	2496	6815	7849	4264	5546	4093	5573	4269	3169	4731
23247	1597	647	582	779	1248	1380	867	1246	1028	1354	1239	707	1302
107984874	26	15	6	5	26	41	22	24	13	19	19	9	21
100128079	71	29	28	28	54	59	36	49	41	53	54	32	65
105371157	4	1	4	1	10	11	5	7	5	3	3	5	7
146395	1	19	2	35	10	1	5	0	4	9	1	3	0
23214	1428	1534	1250	1678	1643	1528	1351	1631	2225	3338	2791	2589	2480
388228	65	6	12	52	57	31	41	76	38	118	217	68	48
105369182	2	2	3	2	3	0	6	1	5	4	2	1	4
728741	54	43	58	49	61	36	79	74	87	79	37	45	100
728689	3225	1439	2163	3013	3575	2114	1678	3091	3328	4268	2582	1597	2882
102465520	7	2	5	3	6	6	4	5	12	8	8	6	7
112268171	4	1	3	0	2	1	2	3	12	6	0	2	5
1201	365	163	201	219	354	267	212	390	340	502	413	312	474
55911	164	192	105	278	189	134	137	227	596	333	361	487	729
246778	2	4	0	4	6	0	2	2	1	1	1	4	4
26471	1518	1559	1555	2736	939	895	1510	1919	1771	1752	1012	1000	2597
112869	250	207	324	305	306	208	358	297	337	544	301	274	244
6799	16	13	34	14	31	13	40	20	5	21	15	25	13
6817	270	385	174	596	187	276	90	264	36	316	251	54	172
107984835	16	4	0	3	8	7	13	18	1	5	4	3	9
728734	79	46	63	41	70	46	82	66	101	102	51	44	85
8663	3223	1451	2194	3021	3547	2086	1648	3099	3382	4307	2584	1597	2950
102465907	7	2	5	3	6	6	4	5	11	8	7	6	7
100507607	190	100	153	165	201	104	153	176	208	260	124	91	219
105379464	3	4	2	4	5	1	5	1	8	6	2	2	4
11273	1665	1434	1577	1414	2007	1694	1440	1543	3601	4609	3796	1967	3031
7284	2302	1478	1599	2077	3667	2951	2309	2553	2532	4601	3362	2800	2586
100616256	257	168	162	214	373	405	301	341	230	441	337	287	296
25970	1208	983	1166	1033	1286	915	979	1177	1011	1347	1254	834	1062
487	160	46	60	70	138	124	74	102	277	167	76	64	238
100289092	3	0	5	2	3	8	3	4	9	17	6	3	5
79874	767	426	438	384	839	599	435	734	1104	957	768	539	1171
930	13	10	4	7	16	5	29	44	19	66	4	22	55
84901	735	530	654	733	940	737	566	796	1108	1615	1246	783	1095
100616487	17	10	12	14	20	17	18	16	48	32	37	18	30
83985	325	301	349	259	323	286	231	323	474	914	755	398	596
27040	118	162	170	90	171	96	87	96	187	269	187	94	254
653390	96	208	327	227	141	100	287	168	99	194	146	192	161
101928215	16	24	47	39	22	17	46	28	14	40	17	32	23
107984832	59	162	173	116	70	56	137	69	137	338	237	245	278
101928188	51	116	144	84	70	40	115	76	73	143	80	128	96
102723708	22	51	73	43	31	22	60	32	27	42	14	40	27
105371159	56	191	219	287	135	58	180	76	179	192	101	180	104
107984833	13	41	71	108	36	10	38	10	29	33	35	42	32
440352	73	176	271	222	88	99	251	97	68	165	82	110	96
728888	496	533	529	439	429	479	522	473	1152	1014	474	398	708
100422558	244	228	186	213	354	245	276	378	526	560	344	278	468
107282092	131	109	101	125	220	177	143	180	191	423	297	238	302
606724	15	18	14	12	26	18	23	36	28	38	53	37	59
552900	91	55	56	78	169	131	94	107	126	313	218	180	232
79008	91	74	61	82	181	134	97	123	143	356	310	151	229
100526831	130	121	102	139	254	200	162	196	232	500	423	207	356
445329	58	54	51	61	110	91	84	90	119	233	158	82	181
388242	9	5	8	6	7	9	5	20	5	9	11	6	5
101928556	48	44	48	43	39	41	48	59	50	69	45	45	68
440353	549	791	793	543	565	712	813	785	989	1182	692	639	1184
440354	307	311	309	336	382	308	325	434	712	868	560	452	460
105371168	20	55	26	37	32	29	24	20	79	171	68	56	61
100847041	3	14	1	3	4	1	2	3	9	14	5	6	8
6693	255	102	57	136	253	170	161	407	380	260	274	156	546
23475	79	76	54	75	49	58	81	154	62	56	264	103	98
283897	52	130	64	56	58	55	93	104	52	151	34	81	102
653808	0	0	0	0	0	0	1	0	1	0	0	2	10
105371167	1	0	0	0	0	3	0	0	0	0	0	0	1
3835	340	122	187	213	592	461	322	405	1501	1494	1557	512	795
107984837	57	13	20	15	94	69	36	63	167	176	216	74	92
4150	1294	1193	1416	1371	1659	1415	1325	1490	2260	3186	3718	1975	2019
112268170	204	188	182	188	271	198	205	257	484	479	496	288	394
112476	118	389	555	220	201	90	242	144	525	157	177	84	327
79447	567	475	619	408	594	501	457	645	811	1015	889	610	768
9961	1893	1883	2133	3079	2318	2018	1969	2244	4944	4120	2296	2783	4898
10423	549	603	650	701	550	421	573	615	554	871	653	593	663
440356	3	0	0	2	2	3	1	1	3	6	1	6	5
26470	339	45	18	36	29	20	13	302	257	398	346	178	448
253982	59	27	23	16	32	28	26	52	82	104	129	81	77
253980	359	214	269	268	411	351	297	371	815	701	521	329	757
107984836	20	17	15	30	17	15	30	34	66	124	90	27	57
124446	546	362	382	398	478	542	415	647	679	650	496	429	544
9344	1396	1394	1830	1398	1933	1688	1612	1421	2219	3087	1849	1629	2219
8479	210	274	439	547	400	212	434	280	408	601	692	215	383
283899	1042	836	1431	845	1112	776	897	890	856	1191	863	639	831
8448	80	96	110	62	97	60	68	72	139	288	80	51	127
146378	1	1	0	1	0	0	0	0	2	0	1	0	0
83723	3	5	0	2	0	2	3	1	5	20	14	1	10
112694756	6871	4178	4840	6631	7573	6167	6581	6003	6349	9987	4444	4652	6669
226	7064	4224	4899	6720	7770	6320	6651	6103	6490	10181	4454	4721	6779
5531	985	430	508	598	1191	1145	686	916	1319	1696	1307	882	1203
6911	56	12	11	23	66	82	27	53	64	224	24	52	22
83719	645	265	281	361	396	582	394	601	252	456	287	304	329
101928595	102	12	18	20	121	138	50	71	22	35	27	35	38
79153	502	31	62	32	657	664	265	376	87	91	61	97	86
5595	1628	514	701	743	1545	2013	1193	1272	766	1001	641	618	624
107984834	45	33	17	53	45	25	27	63	93	80	47	55	102
11151	431	465	267	639	456	313	455	835	936	799	830	659	1448
654483	145	78	83	121	258	202	137	154	164	429	265	277	327
548593	141	98	91	106	257	173	148	182	231	506	467	208	364
100526830	164	133	116	150	297	230	200	239	293	580	518	248	460
6818	60	53	50	61	110	91	87	91	122	236	152	83	184
613038	10	10	12	8	10	12	7	30	6	14	15	7	8
101929894	32	39	33	30	31	47	40	55	41	50	46	37	51
613037	336	451	458	319	303	458	444	464	651	727	461	406	680
595101	266	247	296	259	331	295	303	403	535	605	424	371	413
10421	982	1074	1265	1411	1396	1076	1243	1326	1348	2517	1919	1485	1707
101928707	31	24	22	19	21	21	19	35	26	116	41	21	45
26000	744	576	656	635	813	875	715	747	959	1665	1446	902	1296
29895	4	6	6	45	2	0	3	11	1	6	5	1	3
1731	158	98	105	130	188	110	188	270	227	241	135	81	264
197407	130	128	141	161	169	98	174	166	92	139	280	172	140
51333	48	51	65	60	61	52	53	49	58	84	91	41	54
109616959	1	0	2	0	3	1	1	0	3	1	0	0	1
79077	198	110	98	153	200	121	157	187	210	444	421	339	208
22928	542	502	509	650	640	605	583	784	688	1330	1020	703	815
3683	575	309	128	345	529	241	307	721	808	610	301	338	1210
100616405	5	1	0	0	3	0	1	5	2	4	0	0	2
79724	542	649	761	911	806	493	787	658	754	981	1074	490	778
65988	204	160	255	285	241	200	314	289	289	443	377	204	247
107984875	11	3	4	7	17	21	9	13	31	75	55	13	8
92595	118	79	105	101	122	132	144	119	113	222	226	127	148
146542	156	118	129	182	137	134	139	191	140	193	162	122	243
146540	271	151	236	254	279	265	269	368	432	556	454	273	447
115509	154	199	198	176	194	162	247	227	227	374	340	217	269
78994	341	341	517	467	451	421	438	353	549	747	525	343	476
64319	1534	1210	1299	1127	2060	1984	1394	1478	2146	2713	1884	1116	1936
730183	63	66	71	47	86	71	59	72	69	107	108	57	69
10847	4205	4126	5145	3960	5385	4642	4263	4681	6117	8145	6541	4363	7260
677813	6	4	4	2	10	10	8	9	16	15	14	1	15
100862671	152	45	64	66	178	205	122	221	161	245	140	154	295
5261	316	216	226	243	373	377	258	321	489	795	702	394	567
90835	47	21	17	31	44	40	21	34	55	69	122	43	70
9810	1972	1574	1968	1873	2387	2223	2056	1996	2945	4511	2852	2189	2955
23361	703	679	815	711	705	560	772	789	813	998	998	606	639
9274	284	322	479	385	344	249	430	398	298	762	374	388	372
100616231	4	0	4	2	6	0	3	0	2	2	1	3	6
101928736	69	51	99	74	72	60	97	95	93	149	73	68	81
100313837	50	62	87	62	59	44	67	47	46	108	59	43	54
1489	113	148	199	242	126	78	212	174	28	154	52	101	59
283932	44	31	28	17	49	32	27	40	38	75	36	54	49
54620	547	265	317	309	710	541	370	433	1018	1226	620	509	597
93129	282	206	224	262	219	206	229	322	138	465	247	151	302
9739	829	847	1268	870	1078	843	1000	915	1577	2429	1312	919	1190
80270	164	304	291	435	219	147	205	185	693	433	219	300	374
112755	66	62	46	66	85	60	79	60	674	191	43	45	91
6810	532	793	590	740	649	556	543	558	1569	1424	683	653	1091
101928762	100	133	83	72	107	72	69	98	319	145	54	80	163
79759	162	157	178	197	255	146	184	178	342	343	286	292	290
9726	750	543	563	521	862	824	676	755	1395	1785	835	688	1126
339105	72	71	85	65	96	47	73	88	554	233	77	81	104
79001	347	477	473	558	389	272	428	471	716	828	713	643	451
10295	673	564	586	644	675	555	562	603	743	1071	591	644	562
84148	383	401	557	539	451	337	490	398	557	690	474	363	498
5652	2323	9	13	18	1566	1636	1238	1793	938	481	600	219	1164
146547	19	31	46	32	34	29	39	34	42	43	19	35	68
2521	2134	2394	2733	2628	2675	1825	2562	2214	4469	4899	5397	3038	3283
29108	170	86	54	118	265	192	113	172	565	261	287	186	488
100652740	84	40	26	59	102	99	52	88	256	122	163	77	241
493829	0	6	7	238	2	7	4	2	5	2	7	7	13
260434	0	0	3	4	0	0	0	0	0	1	0	0	0
3684	151	822	748	1086	256	181	399	361	1299	564	337	1137	856
3687	202	717	222	746	189	109	192	258	763	751	572	1208	1177
3681	6	9	3	17	5	1	11	8	41	95	5	6	57
1339	1	1	3	186	1	1	4	0	0	0	0	0	0
283933	16	16	18	21	8	11	23	18	21	23	7	10	17
79798	504	319	343	358	473	488	465	468	588	822	538	414	499
7041	251	2161	3179	2707	1001	354	2532	573	199	1095	787	1233	477
6524	316	143	217	193	219	171	238	201	170	404	195	189	210
64755	1383	689	834	717	887	672	874	992	830	2054	1084	842	1087
51327	0	0	0	0	0	2	1	0	0	0	0	0	1
105371173	0	0	0	0	0	0	0	0	0	0	0	1	0
102724018	1	0	0	0	0	1	1	0	0	0	0	1	4
440359	36	29	16	58	20	24	19	20	18	43	23	23	27
100132341	258	110	136	146	240	263	199	281	319	422	379	139	275
124411	146	141	128	147	189	177	175	213	146	302	164	157	196
107983990	8	6	9	16	6	9	11	17	5	11	12	13	5
317702	0	0	0	0	0	0	0	1	0	0	0	0	0
10308	307	448	223	518	385	441	333	497	807	907	606	652	694
105371174	0	0	0	0	0	0	0	0	0	0	1	0	1
102725101	0	0	0	0	0	1	0	0	0	0	1	0	0
100289574	25	11	27	7	47	94	13	71	4	190	35	37	88
105379466	0	0	0	0	0	0	0	0	0	0	0	0	0
729264	4	3	3	0	16	4	4	8	0	32	5	7	7
100507221	16	0	1	0	25	33	20	28	0	0	0	2	0
390705	1	0	0	0	6	3	9	2	0	0	0	0	0
105371191	1	0	0	0	3	3	0	1	0	0	0	0	0
102724062	0	0	0	0	0	0	0	0	0	0	0	1	0
107984013	0	0	0	0	0	0	0	0	0	0	0	0	0
24150	0	0	2	0	3	2	0	1	0	3	6	1	0
105371177	0	0	0	0	0	0	0	0	0	0	0	0	0
386757	117	1	1	8	67	114	42	11	1	1	3	8	1
388255	0	0	0	0	0	0	0	0	0	0	13	0	0
653550	1	0	2	1	2	7	1	2	0	3	10	2	1
102724101	2	0	3	1	6	16	3	6	0	9	20	7	3
105369266	3	0	1	0	3	4	2	6	0	0	0	2	0
729355	0	0	0	0	1	2	1	1	0	2	7	2	1
105379473	1	0	3	0	1	1	1	1	0	0	0	0	0
102724127	0	0	0	0	1	3	1	1	0	2	7	4	1
105379474	1	0	1	0	1	1	0	0	0	0	0	0	0
101929031	0	0	0	0	0	0	0	0	0	0	0	0	0
107984855	0	0	0	0	0	0	0	0	0	0	0	0	0
107984083	0	0	0	0	0	0	0	0	1	0	0	0	0
102724207	0	0	0	0	0	0	0	1	0	0	0	0	0
104644205	0	0	0	0	0	0	0	2	0	0	0	0	0
390714	0	0	0	0	0	0	0	0	0	0	1	0	0
105369183	14	0	0	1	7	28	6	1	0	1	0	1	0
113218496	0	0	0	0	0	0	0	0	0	0	0	0	0
102724485	0	0	0	0	0	1	0	0	0	0	0	0	0
105379475	0	0	0	0	0	0	0	0	0	0	0	0	0
107987236	0	0	0	0	0	0	0	0	0	0	0	0	0
107987235	0	0	0	0	0	0	0	0	0	0	0	0	0
102724523	0	0	0	0	0	0	0	0	0	0	0	0	0
100505948	0	0	0	0	0	0	0	0	0	0	0	0	0
162137	0	0	0	0	0	0	0	0	0	0	0	0	0
107984902	0	0	0	0	0	0	0	0	0	0	0	0	0
105371195	0	0	0	0	0	0	0	0	0	0	0	0	0
102724928	0	0	0	0	0	1	0	0	0	0	0	0	0
105371197	0	0	0	0	0	0	0	0	0	1	0	0	0
606551	4	18	13	15	14	10	14	6	11	12	13	19	2
112268173	0	0	0	0	0	1	0	0	0	0	0	0	0
105371200	0	0	0	0	0	0	0	0	0	1	0	4	0
105371199	0	0	0	0	3	10	2	0	0	0	0	0	0
105371198	1	0	0	0	8	20	5	0	0	1	0	0	1
283914	0	0	0	0	0	0	0	0	0	0	0	2	0
105371201	0	0	0	0	0	0	0	0	0	0	0	0	0
105371203	0	0	0	0	0	0	0	0	0	0	0	1	0
146481	0	0	0	0	0	0	0	0	2	0	0	0	0
100130700	0	0	0	0	0	0	0	0	0	0	0	2	0
105371204	0	0	0	0	0	2	0	0	3	1	0	3	0
400533	0	0	0	0	0	0	0	1	0	3	1	1	0
124149	0	2	3	0	0	0	1	0	5	1	0	0	2
79801	106	44	18	57	181	130	139	139	1102	442	418	278	365
55737	1666	1304	1487	1802	2150	1988	1982	2230	1920	2215	1726	1637	1977
23594	41	8	4	16	87	53	34	40	251	199	253	154	161
91807	4	11	24	103	17	6	18	11	19	14	11	5	19
388272	104	84	116	144	137	135	143	132	112	202	150	160	130
84706	3936	98	156	142	3437	4552	1355	3406	2221	176	531	401	1186
109623466	55	0	0	0	29	54	10	28	31	0	4	2	13
10294	1234	1170	1326	1501	1905	1650	1654	1582	1310	1629	996	1223	1545
81831	183	57	13	24	168	144	51	156	746	934	577	343	279
101927102	37	33	46	39	34	32	45	41	29	63	48	23	52
81533	540	577	510	628	554	486	632	668	580	900	700	506	800
101927080	92	86	91	103	75	83	95	109	157	167	101	90	127
5257	1744	1169	1353	1648	1606	1611	1809	2093	970	1521	979	1015	1738
105371236	0	1	0	0	1	1	2	1	6	2	2	3	7
100507534	0	1	1	0	0	0	0	0	3	1	0	0	5
101927132	0	1	0	0	0	0	0	0	4	0	0	3	1
105371237	0	0	0	0	0	0	0	0	0	0	0	0	0
105371238	0	0	0	0	0	0	0	0	0	0	0	0	0
94160	0	3	1	6	0	0	0	0	0	1	0	1	0
85320	115	92	119	117	116	105	120	110	111	157	76	73	146
83752	2022	2016	2447	2587	2301	1900	2534	2611	1773	2360	1638	1708	2345
6477	367	450	467	425	422	470	474	587	704	692	443	408	839
112268166	170	66	117	60	208	235	142	208	324	202	74	88	366
9683	1530	624	859	735	1744	2004	1294	1863	2702	1890	1168	1156	2818
105371240	1	8	9	7	5	8	8	5	4	32	12	12	17
105371241	0	0	0	1	0	0	0	0	78	1	1	3	0
102724847	0	0	0	0	0	0	0	0	10	1	0	0	0
869	14	8	11	6	2	6	5	0	2	12	8	11	0
102724859	17	2	2	4	1	7	3	11	2	1	0	3	0
105371243	0	0	0	0	0	0	0	0	0	0	0	2	0
123970	1	1	1	4	0	2	2	0	0	1	2	1	0
105371244	6	6	1	12	6	4	2	3	0	5	3	4	2
105371245	0	0	2	3	3	0	3	1	0	0	2	2	0
101927228	0	4	3	6	2	1	2	2	0	0	1	5	1
23090	233	1014	1058	1305	531	406	1014	574	119	592	768	677	324
1596	1	9	9	10	5	10	14	4	0	8	10	25	0
255919	149	94	101	120	132	141	113	142	137	197	139	136	140
55027	304	283	212	353	416	298	331	325	441	497	322	467	474
64282	554	713	574	924	715	613	797	583	836	1095	420	689	606
113	960	719	877	755	1138	1266	891	1029	1505	1609	736	1107	1712
102465462	1	0	2	1	1	2	4	3	3	1	1	1	3
29117	1091	870	1424	1274	1472	1361	1330	1444	1495	1361	1127	1111	1334
105371248	16	0	0	0	19	29	11	24	7	15	0	5	4
85407	687	2732	5387	3641	2750	986	3339	1819	494	1459	1792	1027	1518
124460	96	110	115	122	176	98	175	171	238	181	204	182	406
101927272	10	19	24	13	41	20	24	14	22	13	10	6	21
64127	607	111	79	243	450	517	234	472	508	164	344	285	651
102724907	47	51	56	54	64	55	68	74	81	70	76	43	92
1540	1524	1635	1689	1775	1797	1925	2039	2544	2085	1659	1941	1361	2684
100422972	4	2	1	2	1	4	1	4	5	5	4	0	4
105371251	9	19	25	22	18	25	28	25	27	17	4	10	20
105371252	0	0	0	0	0	0	1	3	3	2	0	1	1
112267895	0	0	0	0	0	0	0	0	2	24	5	0	9
102724940	0	0	0	0	0	0	0	0	0	5	0	0	0
101927334	0	0	0	0	0	0	0	0	0	0	0	0	0
107984903	0	0	0	0	0	0	0	0	0	0	0	0	0
107984887	0	0	0	0	0	0	0	0	0	0	0	2	0
105371253	0	0	0	0	0	0	0	0	0	0	1	1	0
6299	3	0	3	1	7	3	4	8	7	12	91	32	50
107984886	0	1	1	0	0	1	0	1	1	2	1	7	4
105371256	0	0	0	0	0	0	0	0	0	0	2	1	8
102723323	0	0	0	0	0	0	0	0	1	1	0	1	0
107984892	0	0	0	0	0	0	0	0	0	0	0	0	0
105371257	0	0	0	0	0	0	0	0	0	0	0	1	0
101927364	0	0	0	0	0	0	0	0	0	0	0	0	0
105371259	3	0	0	0	0	0	0	0	0	0	0	0	0
388276	0	0	0	0	0	0	0	0	0	0	0	0	0
100505619	0	0	0	0	0	0	0	0	0	0	0	0	0
102467079	0	0	0	0	0	0	0	0	0	0	0	0	0
105371261	0	0	0	0	0	0	0	0	0	0	0	0	0
283854	0	0	0	0	0	0	0	0	0	0	0	0	0
107983961	0	0	0	0	0	0	0	0	0	0	0	0	0
107984901	0	0	0	0	0	0	0	0	0	0	0	0	0
105371262	0	0	0	0	0	0	0	0	0	0	0	0	0
27324	404	0	1	0	28	26	20	345	1	3	3	1	1
643714	1	0	0	0	0	0	0	0	0	0	0	0	0
105371265	0	0	0	0	0	0	2	0	0	0	0	0	0
105371264	0	0	0	1	0	0	0	2	0	0	0	0	0
105371267	104	7	11	8	359	389	49	174	42	67	24	33	40
80205	3774	2531	2958	2694	3643	3311	3583	4686	3342	3268	2567	2660	3925
643802	0	9	0	9	1	6	0	3	0	1	1	4	1
102723373	23	1	0	0	31	51	1	25	64	18	5	0	124
5934	2179	1598	1690	1999	2026	1861	2261	2683	1716	2088	1593	1617	2331
64400	444	601	678	855	678	549	704	610	270	384	320	399	308
105371268	0	0	0	0	0	1	0	0	3	6	1	2	4
105371269	0	0	0	0	0	0	0	0	0	2	3	0	0
23322	152	133	146	191	207	118	207	201	157	319	383	313	278
79068	1228	1701	2119	2202	1417	1027	1957	1726	1647	1974	1632	2050	2010
100505692	25	23	40	49	31	43	42	57	41	52	54	53	42
105371271	105	153	208	189	110	104	183	177	189	174	173	193	177
100996338	0	0	0	0	0	2	0	0	0	0	0	0	0
79191	731	12	12	23	737	484	189	939	1191	838	387	82	459
100996345	7	1	0	0	3	6	2	14	5	0	0	0	5
105371272	2	1	0	0	1	2	1	6	2	0	1	0	3
105371273	0	0	0	0	0	1	0	2	0	2	0	0	0
105371274	1	0	0	0	4	0	0	3	5	0	0	0	3
101927480	0	0	0	0	0	0	0	0	0	0	0	0	0
105371275	5	0	0	0	3	2	6	4	6	6	17	6	16
105371276	0	0	0	0	0	1	0	0	2	0	1	2	2
643911	251	14	6	12	171	181	63	272	138	160	202	51	155
10265	331	1	1	2	329	312	90	308	275	152	70	42	75
105371277	6	0	0	0	3	7	0	21	6	1	10	0	2
105371278	0	0	0	0	0	1	0	0	0	0	0	0	2
79190	37	4	0	4	18	11	9	48	36	7	132	1	38
105371279	0	0	0	0	0	0	0	0	0	0	0	0	0
107984884	5	1	0	4	3	1	4	3	12	1	8	5	14
4313	1488	5967	7750	5670	1837	1784	4648	2760	2803	6678	13683	19573	10588
54947	272	213	382	379	381	307	323	414	459	989	398	704	583
84290	424	10	17	10	965	1158	376	693	651	118	38	147	906
6530	12	22	70	71	38	5	30	11	11	724	21	154	56
105371280	0	0	0	0	0	0	0	0	1	1	0	0	0
390732	2	2	2	7	4	1	7	6	1	1	0	0	3
51716	16	34	7	5	12	11	34	5	1	17	4	10	6
1066	1354	1533	861	1692	1070	401	677	490	28	400	153	218	281
221223	2	0	2	0	0	0	0	4	0	0	0	0	4
107984815	0	0	0	1	0	0	0	0	0	0	0	0	0
105371281	1	0	5	1	4	1	4	1	0	1	0	2	1
283856	7	12	27	15	5	6	13	4	3	9	1	3	2
102725116	10	9	18	2	7	2	13	7	1	1	0	3	2
2775	176	362	1546	260	260	111	395	323	58	293	127	131	166
26077	7	8	37	7	19	8	14	17	7	13	9	3	14
100500891	0	1	4	2	2	3	4	1	0	1	1	0	1
267	2241	1244	1446	1454	2198	2524	2122	2261	971	1587	1137	1388	1880
11051	876	631	826	901	1068	1014	1159	1229	1174	1400	1298	1205	1290
55239	344	296	366	418	571	491	567	471	371	548	349	587	549
583	752	610	707	811	855	701	965	1032	819	689	452	545	774
105371283	0	0	0	0	0	0	0	0	0	0	0	0	0
84560	0	0	0	0	0	0	0	0	0	0	0	3	0
4504	0	11	9	17	0	0	1	0	0	2	3	1	0
4502	2476	7107	2294	2865	885	806	3060	2206	1943	10598	5564	4826	3747
4500	73	71	44	53	20	8	40	71	7	181	13	82	37
4493	1439	3537	1230	529	700	514	1633	2341	48	2226	706	1376	829
4499	50	457	148	46	25	11	59	118	2	41	103	107	16
4498	0	46	13	1	0	0	5	0	1	2	0	2	0
4489	17	258	53	51	11	3	44	41	0	22	3	53	3
326343	0	2	0	1	0	0	0	0	0	0	0	0	1
4490	1	0	0	0	0	0	1	7	0	0	0	0	0
4494	69	144	13	38	17	13	29	105	23	61	127	62	38
101927536	2	20	0	4	0	0	0	3	4	2	0	4	1
4495	556	764	169	31	97	130	1091	1265	16	102	137	150	66
4496	190	21	1	2	12	27	200	407	5	18	14	10	24
644314	0	0	0	0	0	0	1	0	0	0	0	0	0
4501	1317	2024	713	418	972	702	1050	1238	351	781	342	565	639
105371286	7	1	4	4	7	1	4	8	7	9	7	4	18
105371287	1	1	0	0	1	1	1	4	2	3	0	0	1
9688	440	348	444	473	694	535	535	623	826	1237	1100	910	823
406930	0	0	0	0	0	0	0	0	0	0	0	0	0
6559	3	1	0	2	4	5	8	5	2	8	3	5	10
102466752	0	0	0	0	0	0	0	0	0	0	0	0	0
9709	1193	672	626	878	665	791	835	1674	483	1047	820	1157	974
1071	9	14	12	17	22	17	21	33	212	66	30	33	147
84166	813	1045	713	706	970	902	865	1702	8982	3501	1269	1934	6082
221184	286	332	309	307	321	246	331	270	407	603	408	611	362
105371289	11	6	11	9	17	22	8	18	11	13	8	6	8
80011	1233	1028	1206	1507	1753	1401	1442	1655	1475	2046	1480	1168	2291
89970	662	631	604	584	638	606	645	758	833	1042	790	759	883
23568	779	695	763	844	1065	997	928	898	579	886	771	1010	1030
51090	283	20	39	27	217	262	110	234	99	44	70	46	88
100189130	2	19	8	20	22	35	7	6	0	11	5	5	1
100189089	0	0	0	1	0	0	0	0	0	0	0	0	0
6367	47	50	5	2	110	64	93	122	123	177	101	170	295
6376	719	724	875	2123	725	334	658	1140	1556	578	542	150	837
6361	23	1	1	1	34	48	12	30	1	23	8	4	22
57019	321	219	224	318	574	462	354	382	504	562	505	568	567
57017	739	1197	1173	1755	1562	1016	1449	1009	638	885	709	673	867
5432	452	434	499	458	557	496	512	519	436	741	694	575	605
55715	636	283	307	302	791	828	431	542	366	355	329	515	410
92922	133	299	376	440	261	128	308	271	328	293	353	220	249
221188	62	8	6	8	66	36	46	109	214	39	59	23	132
105371291	3	0	0	0	8	4	2	7	30	4	3	1	13
107984889	3	1	3	2	4	5	2	7	30	3	2	3	12
9289	1510	550	308	325	1353	1313	544	1475	3479	2471	1744	971	3760
222487	346	255	81	214	287	304	122	334	681	560	335	415	751
84229	4	3	7	3	5	4	1	1	4	5	1	0	2
107984852	6	3	3	1	6	4	1	9	4	13	8	4	9
10300	515	192	199	247	530	557	298	413	482	570	488	336	552
3801	842	1398	641	877	1376	2386	1458	1178	1867	2431	1141	2279	2696
102465463	13	19	8	4	14	39	15	13	16	17	7	24	21
388282	27	6	1	1	19	29	11	21	18	17	1	2	24
1258	6	12	7	13	2	5	7	5	239	560	5	65	643
374739	29	4	9	11	17	12	3	4	28	31	2	0	32
57567	171	179	228	210	203	153	249	252	368	405	221	239	523
79650	290	421	353	482	381	289	332	370	1127	884	763	850	1492
4324	282	265	291	356	330	200	281	420	310	649	413	466	340
29105	220	168	159	191	291	244	218	262	276	375	442	299	339
101927556	490	409	515	419	593	611	529	703	576	792	846	810	708
1459	578	560	621	610	642	520	671	737	643	916	700	674	712
29070	106	136	99	188	125	81	175	131	118	244	202	44	135
105371293	0	0	0	0	0	0	0	0	0	0	0	1	0
221191	12	11	8	11	10	4	16	15	12	14	14	4	9
64785	140	63	55	53	248	243	150	165	223	314	342	149	208
105371295	1	0	1	0	3	3	1	3	7	15	14	2	2
65009	969	188	163	292	856	983	408	631	736	575	307	211	876
79918	563	276	328	348	730	759	527	664	529	610	485	430	496
23019	7312	3350	4071	4092	9259	10581	6046	8060	6165	6775	5156	4962	6240
677827	8	3	5	4	8	10	2	14	8	7	10	7	13
677830	25	9	17	12	21	14	16	17	33	24	29	15	29
55238	281	269	242	262	322	294	279	283	498	600	480	432	761
2806	1228	1030	1191	1507	2305	1589	1545	1428	772	1418	1118	1590	1409
