GeneID	GSM4075467	GSM4075468	GSM4075469	GSM4075470	GSM4075471	GSM4075473	GSM4075474	GSM4075475	GSM4075476	GSM4075477	GSM4075478	GSM4075479	GSM4075480	GSM4075481	GSM4075482	GSM4075466	GSM4075472	GSM4075483
284723	182	104	35	110	12	13	14	15	281	64	198	39	8	3	377	137	425	20
110806303	10	8	2	7	3	1	1	3	11	6	11	3	1	2	19	4	27	3
388595	5	78	31	202	8	34	8	9	217	0	357	102	1	0	586	8	548	8
54751	2317	2932	2368	3921	1863	1778	1437	1742	2733	1552	3599	2619	2042	2561	4418	1982	5046	2405
440567	192	79	94	74	246	169	391	231	196	101	83	145	228	386	230	194	90	114
729614	56	89	123	73	51	43	74	50	48	64	45	65	39	44	81	62	63	100
23013	1761	2268	2648	1971	631	1188	1220	2842	1544	1681	1735	3040	2176	587	427	1183	1901	2163
7709	477	468	453	533	323	476	388	615	527	581	383	603	671	892	734	328	586	620
149563	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27129	41	154	43	1473	12	15	24	37	1141	98	126	40	52	177	96	272	403	338
1187	1	2	0	5	1	3	3	0	20	3	1	0	1	0	5	1	0	3
1188	1	1	1	12	0	1	0	1	57	2	1	0	0	8	15	1	7	8
348487	2	25	41	3	4	13	48	59	0	18	2	8	15	22	4	2	8	10
1969	2933	3267	1911	933	2020	3835	1409	1827	934	1390	891	5426	3894	3732	1508	2145	1126	1247
101927479	34	76	47	87	27	26	40	23	98	33	115	53	18	20	140	44	124	39
128272	255	155	215	53	196	307	379	462	102	224	55	143	156	215	83	196	90	191
101927546	46	58	57	40	71	132	84	54	58	42	18	76	10	22	79	47	98	20
79363	70	44	65	56	47	61	60	62	45	33	27	70	66	67	29	51	59	21
54455	537	432	492	559	462	563	596	692	350	462	316	572	594	575	283	423	450	493
26099	2007	1505	1703	1602	2143	2594	3130	2830	1263	1387	1093	2078	2326	2928	1518	2211	1413	1358
374955	1177	906	1000	889	1222	1586	1792	1664	676	940	620	1125	1302	1793	1094	1219	795	793
55707	967	818	838	594	1165	859	1448	1184	796	960	769	913	1010	1391	937	1282	785	892
107984921	3	15	18	32	8	9	4	1	23	18	7	18	10	14	11	11	14	23
114819	11	42	55	126	12	28	11	17	53	65	46	54	14	28	12	12	47	63
26871	7	2	2	0	1	5	6	2	6	1	0	3	11	26	6	15	0	4
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	16	0	0	0	0	1	2	1	0	0	2	0	0	3	1
107985758	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
7195	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
55672	401	694	512	1226	276	401	95	129	998	325	1704	514	250	158	456	259	989	300
105376794	210	319	490	333	269	197	161	215	677	376	527	689	281	193	391	237	279	730
84809	125	192	226	229	163	133	94	94	298	218	248	256	153	191	238	119	178	253
11209	51	32	29	281	193	70	43	47	295	64	123	54	49	39	199	74	86	131
107985736	2	4	5	24	17	24	2	0	16	3	31	4	2	1	8	0	10	8
26869	7	1	2	0	1	5	6	2	6	1	0	2	10	23	5	14	0	3
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	1	3	2	43	16	0	0	0	3	0	3	1	0	0	0	0	41
100189045	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6060	4	0	0	0	0	7	3	1	1	0	0	0	3	5	5	2	0	5
11223	17	81	12	459	331	72	6	5	518	92	828	34	33	24	282	26	206	52
100500876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	0	36	4	0	0	0	2	0	1	0	0	0	0	0	4	1
7193	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	87	34	33	152	303	106	9	12	71	72	16	20	26	46	141	108	58	89
791226	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	2	0	0	0	0	2	2	1	0	0	0	0	1	4	3	0	0	3
9696	372	393	382	647	296	360	201	349	386	554	175	323	462	729	321	188	303	619
4237	385	713	449	166	158	360	678	714	70	417	41	533	748	2028	70	628	114	1219
105376806	53	90	68	29	26	46	90	101	7	54	2	74	94	303	7	82	13	193
23400	3035	1606	2067	532	1568	2369	1438	2228	1022	1658	1193	2183	1907	2069	1467	2345	1585	1046
6390	1482	989	1051	918	2166	2378	3356	2347	1162	755	832	1744	1719	1656	1618	1887	1575	1038
11240	143	3343	2230	3007	3862	597	650	510	9299	384	7484	3158	590	425	8589	176	12188	4376
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0
29943	9	18	22	5	26	252	91	54	15	61	3	190	19	22	16	9	1	103
51702	6	0	4	0	12	717	5	4	6	0	2	39	17	34	0	0	2	14
100616188	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
23569	0	2	2	4	0	0	15	9	4	4	7	2	13	45	6	2	1	4
353238	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
55920	4065	2007	2647	647	3076	3828	3618	4808	1238	2164	819	3105	3659	4798	1458	3192	869	3202
55160	1953	2535	3190	1064	2596	1813	1358	1970	2016	1806	1462	2859	2378	1538	1865	1587	1553	3670
107984028	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	22	4	9	1	0	4342	58	33	1	3	3	2	7	24	2	22	3	4
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	22	19	24	17	8	24	19	24	10	129	7	23	20	49	16	13	9	64
105376814	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
127707	10	34	7	11	112	44	4	5	18	1	97	39	12	2	9	8	20	0
5081	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	2	0	0
80834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8659	612	211	361	171	362	518	1312	1472	541	415	41	357	328	425	106	465	114	132
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
126917	494	345	445	536	515	501	347	652	199	321	188	1096	409	483	259	320	309	575
105376815	2	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0
23352	3630	3541	3852	4065	2439	3227	2029	3672	2560	2719	2860	5921	3544	2416	2146	2572	3368	3410
101927895	56	34	45	29	40	77	62	106	26	35	16	65	82	51	8	51	26	41
23065	922	810	1066	597	738	1549	1344	1749	530	628	354	1310	1734	1524	445	894	462	675
51154	760	425	660	242	952	1103	1795	1291	258	582	158	564	1077	1552	373	866	238	418
246181	136	87	56	63	155	224	95	98	258	145	125	117	86	125	312	133	156	65
22977	916	482	394	240	1415	1844	897	735	1117	586	755	758	585	688	1486	914	1289	201
100506730	67	47	82	54	59	79	55	85	47	67	35	75	118	63	73	38	49	69
8574	879	508	613	530	1326	1471	1325	1045	801	620	401	620	986	1366	1265	1024	731	442
54896	314	303	295	206	243	512	274	239	386	348	214	401	308	404	552	276	348	223
832	3411	3201	2955	4105	3730	4790	4129	4151	3050	3560	2561	4351	4086	6130	3851	4231	4260	2674
105376819	0	1	0	13	1	1	3	0	0	3	2	0	1	0	9	2	4	2
105376818	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1
105376817	0	0	0	3	0	0	1	0	1	0	0	1	1	0	0	0	1	1
105378614	2	0	0	4	0	0	0	1	0	0	1	1	0	1	0	1	1	2
440574	935	459	596	684	637	898	1162	889	745	583	533	611	370	651	1269	940	695	352
100532736	3524	3272	3131	2397	4416	1969	3450	4445	2921	5369	2647	2610	3521	6793	5224	3430	3854	3083
644068	11	18	22	9	35	22	15	23	23	61	21	15	171	260	33	11	13	42
4681	3422	3219	3061	2372	4343	1858	3318	4334	2857	5313	2597	2517	3493	6748	5107	3356	3782	3053
3362	2	6	5	7	0	1	6	0	2	5	3	1	2	3	2	0	4	14
255104	661	422	517	357	926	556	475	609	458	550	326	576	374	331	446	569	350	451
54546	277	615	587	32	1727	881	131	227	409	443	349	1206	38	23	511	356	599	899
105376823	4	1	1	0	2	1	2	3	0	3	2	6	3	0	1	7	2	3
23252	111	212	279	269	175	175	132	254	217	236	173	366	299	219	161	167	187	354
30814	0	1	0	0	0	3	0	0	0	2	0	0	2	0	0	0	0	1
5320	3468	8481	938	366	3318	3848	4374	5479	2891	330	9877	5455	24367	19005	21796	4302	739	5548
5322	10	16	14	196	4	10	44	41	32	27	23	14	19	46	23	30	49	75
26279	79	90	23	77	50	0	50	158	50	86	64	29	8	14	47	341	66	92
64600	0	2	1	29	1	102	2	0	1	17	14	3	0	1	23	0	29	6
391013	0	2	0	40	2	0	1	1	0	1	1	0	0	0	2	0	17	1
127733	130	164	102	755	655	42	230	207	222	363	104	25	217	125	291	101	192	297
101928017	4	3	2	151	5	2	9	1	7	12	4	1	4	1	4	4	56	8
105376825	3	1	5	22	8	0	10	5	10	8	4	1	3	9	6	1	11	11
105376826	0	4	6	2	2	2	1	3	8	10	0	3	0	0	3	1	0	2
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
127731	1	4	0	7	54	8	0	1	4	5	15	1	0	0	6	0	8	31
339505	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
55450	2615	4845	4205	3261	997	761	2019	1901	4214	3126	5627	3769	2534	2104	7932	2362	6844	1460
79594	528	452	415	685	542	645	767	684	523	357	551	560	580	772	736	443	567	286
163933	2	7	3	30	0	1	0	3	9	20	3	1	15	15	16	5	12	11
978	97	597	447	282	56	403	556	473	158	424	1243	1345	91	241	1694	109	1018	77
65018	661	739	681	1491	569	748	548	670	1329	548	1433	775	488	713	1271	604	1695	523
102464833	27	45	31	80	28	25	21	24	91	25	74	49	26	49	49	25	95	25
100861548	637	605	623	755	656	820	838	875	918	494	833	631	617	1012	1312	581	981	444
1650	5244	3324	4059	1545	6580	6352	7268	6854	1964	2482	1615	4088	5807	6014	2450	5900	2076	2154
57576	14	13	10	11	1	7	8	13	19	20	4	11	13	49	11	20	6	17
400745	0	11	8	0	1	12	0	2	1	24	1	3	91	66	0	1	1	5
112268222	635	693	753	753	695	652	538	680	586	699	482	547	695	702	539	593	484	609
50809	2303	2993	3408	2853	2633	2524	2106	2559	1981	2498	1566	2458	2666	1605	852	2698	1685	2403
8672	1560	1815	1829	1959	987	1880	791	1076	1793	1192	1175	2136	1445	875	748	1167	1970	1990
105376830	3	2	0	5	0	0	1	2	9	2	5	8	2	2	9	0	1	8
105376829	0	2	3	1	1	0	6	3	5	1	2	10	9	0	0	0	1	2
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	3085	3505	3363	5130	1447	2494	1787	2924	4564	2363	4583	4391	2675	3125	3681	2380	6426	2892
100506801	5	3	4	16	4	6	4	5	9	2	9	13	3	0	15	5	10	4
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	39	224	251	118	211	151	145	131	111	104	38	112	105	60	87	29	45	97
249	98	91	71	61	35	58	197	141	115	347	54	119	238	344	41	92	31	139
105376834	1	0	0	0	0	0	0	1	2	0	0	1	0	2	3	0	0	1
5909	1241	735	482	66	4588	367	176	130	682	635	268	186	2162	2179	688	853	570	62
84196	753	725	811	832	834	920	822	990	688	689	387	938	1100	817	359	768	516	593
401944	1508	1315	1117	3643	370	773	638	1202	1349	2376	645	1578	1517	3885	1374	937	1778	2730
3339	7970	7401	6872	31724	1344	3204	1756	6406	8086	8266	3363	8663	7357	8453	1998	4331	8603	19643
23436	3	3	1	29	0	0	0	3	0	0	4	2	0	1	17	10	19	0
10136	2	0	2	12	1	1	0	2	1	0	3	1	0	1	8	9	22	0
101928043	1	8	6	5	3	5	4	6	4	2	4	11	0	0	1	2	2	7
29092	107	160	150	175	153	69	297	191	74	83	83	103	81	99	139	108	69	115
112268223	3	7	7	11	6	5	19	15	8	7	4	4	4	12	11	5	4	8
998	4947	3642	3614	3610	5566	4786	7617	5421	2941	2589	3542	4383	4577	5643	5403	6650	4851	2323
54361	148	85	166	6	259	20	25	11	32	37	26	141	282	437	65	133	18	82
105376845	7	7	8	0	25	5	2	0	3	5	2	11	16	36	10	5	0	7
105376850	0	0	3	2	26	5	9	11	3	2	4	0	1	2	7	0	3	4
107985377	0	0	0	0	4	0	0	0	0	0	4	0	1	2	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	480	536	541	745	309	519	454	710	657	441	373	633	565	519	315	384	456	517
2046	0	0	0	0	0	2	0	0	0	7	0	0	1	0	0	0	1	0
102466615	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	2032	1439	1077	1096	909	358	1800	2146	1727	3200	583	2106	1229	3102	1827	4812	1312	2418
714	2718	1808	1367	1250	1513	889	2232	2615	1977	4151	586	2871	2583	4297	1544	6175	1533	3486
713	2612	1677	1235	911	1145	506	2020	2815	1702	4927	501	3021	2061	4255	1386	6818	1204	3048
2048	3925	1819	3320	200	2862	3824	3344	5274	683	2032	323	5970	3345	2052	815	3332	350	3158
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	127	76	130	6	101	98	109	194	15	52	8	183	116	31	3	118	8	97
646262	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
729059	0	0	3	0	0	1	0	0	0	1	0	2	1	0	0	3	0	0
23028	2049	1274	1994	802	1503	2405	2665	3254	540	992	353	1476	2139	2284	720	1915	539	1138
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	1242	1113	939	1194	608	787	1265	1764	975	489	1359	1915	1347	963	610	1149	1692	842
3352	484	141	207	5	131	276	613	718	0	40	8	884	445	308	8	479	27	33
100996511	36	71	85	73	45	135	18	39	75	153	43	106	17	9	128	21	68	43
10236	2713	1691	2196	1156	1558	2547	2312	3039	1080	1409	727	1907	2529	2679	965	2525	835	1746
80818	214	211	210	205	141	196	183	233	251	209	116	252	196	240	125	246	234	347
148898	14	41	31	37	24	38	20	22	53	47	13	32	14	25	30	12	22	27
6920	570	1272	1202	648	2761	1429	1101	1039	2051	1237	849	776	625	403	2429	427	1605	623
55616	144	392	287	386	246	358	101	135	595	456	230	379	183	256	561	124	585	271
1870	339	192	236	137	121	353	448	537	326	239	266	457	340	331	243	404	467	43
101928163	7	3	5	6	4	4	10	10	5	2	3	8	8	5	1	8	10	1
105376859	17	5	17	8	3	14	8	6	11	8	15	7	2	0	9	20	16	4
3399	2087	1343	1206	1816	723	6086	1953	1295	2771	3128	1654	1972	3004	4896	1853	1975	2218	2316
107984928	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
259283	2	5	6	5	0	10	1	3	5	2	3	3	1	0	0	1	0	10
6135	12397	7412	10196	5544	13837	14658	19593	13636	6707	11941	2764	7538	13027	20772	12200	11073	5033	6496
6924	728	714	893	701	954	994	373	375	734	670	539	721	1222	886	587	838	716	652
100506963	104	110	130	81	130	89	93	64	90	77	66	87	155	112	83	93	104	75
57095	494	363	426	403	427	843	778	621	435	473	229	456	833	1160	658	496	275	276
105376860	122	95	122	55	75	120	102	126	62	86	74	117	82	91	102	95	84	33
11313	2051	1551	1851	1008	1489	2067	1738	1887	1406	1828	1341	2184	1542	2566	3332	1653	1789	623
2582	1239	1123	1057	498	2433	2520	2382	1831	1157	678	1014	2054	1812	2177	2119	1213	1529	468
3155	715	480	529	399	803	754	607	573	723	411	386	451	489	730	1556	645	591	220
105376861	1	1	0	0	0	1	0	0	0	0	1	5	0	0	8	0	0	1
2517	1634	2072	1810	1026	2005	1331	1254	1374	3057	982	3753	1383	1153	837	4013	1622	2970	697
1269	0	7	0	26	10	0	1	1	46	11	36	3	1	0	16	1	24	0
107984929	0	1	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	1494	1895	2019	1909	1228	1957	2925	2637	1522	1351	1856	2878	1640	1495	2468	1699	2254	990
10772	1337	1562	1850	1047	1699	1565	2437	2268	1139	1145	836	1936	2000	1728	1071	1628	841	1229
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	18	21	21	3	16	2	13	7	3	19	9	9	6	7	16	20	11	2
107984931	14	23	17	3	2	9	9	18	1	13	7	19	2	1	1	9	4	3
127294	294	440	517	75	43	301	320	516	32	512	183	413	39	21	59	261	137	95
107985737	3	7	8	2	0	5	2	4	0	23	2	9	2	0	0	3	3	1
105376864	0	2	3	9	0	4	3	1	0	4	8	6	0	0	2	2	2	0
58985	527	1400	1355	620	327	597	345	495	376	705	2144	1434	197	175	1274	520	1343	160
163702	113	432	546	269	330	241	274	290	236	191	845	699	115	98	299	80	512	97
284632	0	0	2	6	0	3	1	0	5	2	13	3	0	0	6	0	3	0
105376871	2	1	0	0	11	5	0	0	1	44	3	5	0	2	0	1	1	3
57822	39	68	105	5	77	399	52	91	0	266	2	693	9	32	2	35	7	45
90529	151	184	129	329	205	195	199	200	281	120	331	502	173	193	405	146	575	60
57185	784	692	731	813	596	511	617	727	777	378	668	919	452	392	476	595	767	398
100750325	3	1	1	0	0	2	6	4	1	2	4	4	1	0	2	2	0	0
11123	593	411	466	257	617	480	424	558	284	399	173	643	232	209	197	512	196	281
100506985	28	23	14	16	23	18	29	23	18	19	11	30	8	7	14	23	14	10
400746	94	57	109	1	92	53	87	49	14	16	1	45	14	18	20	81	22	18
10250	1971	1899	2085	1973	1803	2347	2094	3175	1085	1637	997	2465	3136	1603	648	2226	1213	1934
25932	1973	1902	1236	5908	918	2012	1871	1415	1929	2149	1172	2291	3227	4034	1100	2945	1715	3643
105376876	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
864	263	374	315	71	85	723	93	197	200	504	183	308	148	227	131	368	155	615
102465437	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107984932	0	2	0	0	0	1	1	1	4	0	0	2	0	1	0	1	0	0
105376878	12	14	4	4	3	8	5	7	16	27	10	19	9	24	6	14	12	29
100616365	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105376879	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
25949	681	776	850	748	699	823	857	799	651	515	485	659	698	724	954	647	810	536
57035	1259	1449	1936	1021	2529	1934	966	892	2430	1569	1742	1319	1625	1568	1905	1199	2145	1138
105376882	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
6007	3	14	16	7	7	1	5	6	11	17	0	1	16	11	5	6	1	7
23585	1167	1109	1091	1084	1614	1471	1391	1171	944	909	1454	1110	1185	1304	1332	1389	1468	729
6006	798	753	728	735	1049	1026	880	708	590	628	1027	707	759	802	962	908	979	490
55219	589	613	547	503	608	631	377	478	498	447	525	627	481	550	708	609	535	376
26119	850	1137	1199	633	1334	1116	1088	1199	1177	993	792	1219	661	524	897	660	1750	293
57134	199	301	331	437	92	216	26	81	295	261	95	141	122	148	53	255	270	465
57190	3943	2887	4104	2483	1437	4229	1576	2822	1726	2401	857	2216	3059	2900	965	3340	1167	2538
56181	459	565	583	1473	1086	663	807	697	803	482	561	651	583	649	923	566	794	570
646471	63	130	118	193	178	125	127	102	247	68	158	135	90	57	97	91	134	145
79000	158	73	126	133	102	401	302	252	65	96	39	116	204	213	56	170	79	59
164091	137	147	207	188	129	159	41	66	131	123	39	166	111	183	84	129	98	121
3925	1856	971	1669	418	2580	2045	3016	2486	383	1515	417	1227	2092	3013	411	2279	587	759
100500808	57	42	62	20	94	71	103	78	11	40	11	55	65	99	10	66	20	19
105376885	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
5051	586	492	434	362	716	241	545	576	750	284	613	888	525	379	865	534	489	305
101928216	0	1	1	5	0	0	1	1	1	4	1	0	2	1	0	0	3	0
2134	1	3	2	42	0	5	2	2	8	17	5	0	5	7	4	0	10	4
7780	1	62	100	0	0	43	3	0	6	117	13	44	1	10	9	3	2	13
105376910	0	1	6	0	0	1	0	0	0	7	0	2	0	0	2	0	0	0
84676	0	2	3	6	0	0	0	0	1	0	0	0	1	5	0	2	3	0
149420	221	215	337	95	220	211	270	286	127	187	134	280	202	175	186	169	147	187
105376886	2	0	0	0	2	1	3	1	1	1	1	0	0	0	0	0	0	0
79927	11	42	12	109	7	11	19	21	127	43	33	22	33	65	63	22	78	71
110806296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	1051	348	524	175	1023	1106	1301	689	141	485	77	481	788	1115	408	1098	146	219
10256	675	1058	1205	277	715	903	502	582	755	1347	761	1147	650	512	1041	536	832	271
378807	0	2	2	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0
101928303	0	3	7	2	9	79	0	3	1	10	0	4	0	0	0	0	0	6
64793	388	273	391	120	397	494	690	670	153	282	130	459	550	359	254	503	158	198
83442	8938	7580	6419	4276	12626	7325	5977	6674	6843	8048	8399	15821	10680	20355	12796	9532	10750	3188
91544	350	292	279	325	480	328	477	377	380	850	193	302	641	901	467	549	242	394
1043	171	163	73	139	239	35	229	201	260	269	195	160	117	147	215	367	187	182
55057	352	520	319	775	131	1162	254	314	200	625	1605	1877	396	300	805	251	2056	104
257101	113	9	0	1	5	0	47	70	3	36	25	90	33	20	16	229	5	37
79727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79947	709	868	696	866	772	720	657	684	1188	507	1544	1131	884	851	1838	695	1665	431
101928324	0	4	3	7	2	2	4	4	10	9	8	13	0	2	20	2	17	7
3151	5319	2628	3126	2275	6662	5757	8707	6140	2028	3522	1659	3502	5278	6406	2798	7580	2429	2160
6195	2674	2230	2415	1343	2418	3630	1880	1849	2019	1591	2323	3858	2469	2637	4428	2684	3250	774
100302190	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105376888	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1
101928728	4	4	10	15	7	9	0	8	3	3	14	12	10	1	13	2	6	15
8289	2302	2344	2762	2142	1045	1759	1180	2678	1829	1590	1513	2132	2821	1519	866	1548	2011	1756
55650	240	212	246	200	273	372	423	370	224	228	209	279	235	229	185	295	217	173
84243	681	614	650	644	461	838	676	807	796	597	550	651	795	888	794	712	587	499
2810	3313	2720	1930	2598	2804	6013	5275	3063	2607	2875	3331	5595	6217	8276	7926	3549	5474	531
54707	484	434	504	489	452	585	518	540	421	394	394	432	419	408	716	477	519	327
63906	188	195	174	155	189	190	214	247	188	185	167	204	239	329	350	180	265	105
10726	1928	1152	1535	1109	1423	2959	2379	2822	959	1550	522	1567	2425	3665	1215	1723	1049	792
8431	76	64	114	3	79	290	54	84	3	7	13	3	22	31	4	52	4	10
126695	531	313	419	107	572	645	821	682	215	315	326	564	509	488	409	454	430	122
388610	135	65	37	278	142	417	104	75	57	220	40	27	629	1025	54	156	90	50
115572	3	22	9	558	7	29	13	13	30	20	36	3	103	261	27	17	128	17
101928391	3	11	10	4	11	6	0	0	0	2	4	4	0	1	2	0	0	0
6548	1838	2360	1638	2473	918	2497	804	1360	2854	1600	3565	4551	1565	1397	2869	1246	5227	816
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	2138	1838	2060	2012	1453	1595	850	1444	1438	1592	1437	1358	1351	1231	1336	1635	1874	987
84065	966	515	677	602	914	776	1032	982	453	920	407	635	739	1242	858	961	511	415
644961	50	56	57	33	77	94	73	76	15	16	17	38	62	17	7	65	50	65
84958	555	245	252	92	1478	479	451	621	294	830	173	440	666	1141	254	384	162	218
9064	419	427	283	567	249	852	277	408	684	728	231	597	744	653	400	387	330	615
8547	3	31	36	5	14	4	20	14	23	27	5	18	22	55	1	15	5	39
388611	2	0	1	1	3	15	6	0	3	13	4	5	20	10	3	0	1	1
2827	39	21	41	13	27	25	65	68	9	19	6	18	38	69	7	30	13	28
10163	3066	3244	3364	4037	2314	2717	2706	4241	2906	2576	2811	5229	2795	2583	2483	2964	3902	2641
105376892	4	4	14	4	7	5	6	8	7	7	3	7	5	3	2	1	3	4
27245	372	532	577	1192	362	566	451	861	462	617	421	942	625	541	255	266	736	619
2268	88	145	76	95	47	52	167	205	147	170	76	161	237	332	91	255	77	223
111216282	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0
2537	931	1861	684	3530	7817	4046	501	490	514	1205	431	242	1398	2765	770	1048	6142	456
199870	181	143	152	220	380	195	180	140	158	119	136	126	154	226	266	204	174	151
23673	689	869	730	1047	935	714	932	890	1012	473	1036	776	825	749	1197	852	1272	650
5511	833	514	615	530	820	1083	1364	1025	386	547	307	723	946	960	429	906	397	427
677774	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
9473	240	535	371	305	286	143	224	317	358	253	160	241	397	515	166	368	193	669
6118	706	400	518	368	700	977	1132	862	285	430	195	474	1257	1332	271	817	233	298
27293	671	621	779	94	1345	891	952	924	714	414	452	550	249	270	896	621	557	162
55113	128	117	143	143	227	234	188	158	221	124	115	233	201	225	240	129	229	131
2140	607	532	631	311	435	434	660	884	366	532	297	798	1085	777	287	535	415	302
5724	387	202	146	118	475	345	167	301	149	212	106	207	269	565	135	581	121	303
22826	1216	1050	1295	1246	1300	1929	2501	1896	670	1168	498	1164	1456	1875	1006	1675	846	687
93974	2166	1424	1655	957	3047	2341	3928	2606	1890	1822	1213	2241	1699	2217	3458	2404	1758	1111
83667	736	531	533	359	532	382	642	766	1085	376	723	1233	598	735	1080	507	1128	243
54797	268	207	215	213	395	273	659	389	290	120	255	372	210	435	659	234	363	95
65979	1286	1074	1218	854	1103	953	1092	1495	972	757	928	1353	924	542	657	1125	1148	663
1104	1521	533	901	191	1396	2430	3783	3047	285	916	209	1349	1667	1733	306	1695	256	453
8420	691	347	458	246	1525	1311	1813	1087	169	956	163	927	842	1066	524	721	193	466
6080	13	11	9	2	21	17	29	31	2	5	2	17	27	34	1	10	1	11
26768	8	2	7	4	14	23	23	21	7	6	0	30	8	13	7	10	0	13
54952	160	114	124	201	302	226	359	211	141	156	84	216	196	357	205	234	180	122
85028	253	159	191	100	473	294	424	275	249	336	100	269	202	277	387	346	143	264
692212	3	6	7	2	8	7	13	3	17	24	1	18	5	15	7	4	3	6
677838	14	14	14	3	28	24	26	22	18	19	7	21	10	12	26	20	9	27
677825	6	9	8	7	20	4	8	13	15	4	6	16	3	2	7	9	5	16
692073	7	11	9	9	27	14	11	17	20	16	6	22	7	7	17	19	3	18
115273	30	29	25	9	25	32	58	76	44	76	25	39	25	57	41	96	33	69
6883	340	223	271	226	357	551	473	355	210	232	121	349	417	497	238	351	247	182
105378616	7	4	7	4	7	9	10	6	3	4	1	8	6	5	3	6	7	3
26824	1	0	1	0	0	2	0	0	0	0	0	0	1	2	0	0	1	0
10691	267	228	218	214	225	260	287	387	158	243	201	384	334	320	256	266	232	227
51441	1494	1008	1047	723	1566	1773	2020	2176	755	916	589	1635	1716	1471	1022	1319	810	815
