Gene,14_C5_N_S3,38_D8_N_S6,49_A11_N_S8,10_E3_S1,14_C5_S12,32_C12_S7,34_A3_T_S1,38_D8_S8,39_B7_2_S9,40_G4_T_S9,44_C14_S11,49_A11_S2,11_E4_N_S2,30_C12_N_S4,31_A8_N_S5,48_A3_N_S7,51_B3_N_S9,3_B5_S7,5_E8_S9,6_C8_2_S4,8_D4_S10,11_E4_S5,13_C1_S11,15_C13_2_S6,20_F6_S1,21_C6_S7,23_B7_S1,24_A14_S2,25_B26_S6,26_F10_S3,27_D8_S7,28_C5_S8,29_E6_S4,30_C12_S5,31_A8_S6,36_E5_S2,43_C10_S10,45_C6_S12,46_B13_S2,48_A3_S1,51_B3_S3,52_C11_S3,53_F6_2_S3,55_B9_S4,58_F9_S4,60_A6_S5,62_D7_S5,63_B10_S6
ENSG00000104472,216.5668597,63.28175708,58.15119335,59.65172528,56.11977941,55.50328032,36.2318482,26.83116387,74.74328415,49.11335211,45.64972634,45.909802,73.97569438,91.79764752,187.1598366,79.04808259,76.07976141,42.41423724,91.58940894,113.5199439,62.22484286,29.91093525,51.11605051,31.30641275,30.61277168,66.93758438,72.2429316,74.15984053,387.4615961,53.87336495,81.75522297,446.3508187,73.40509867,84.89228672,42.41433173,57.54094654,54.08683182,82.58954913,42.16603212,26.79823424,76.07976141,50.79890564,38.95352262,35.45974927,60.44203755,32.04428013,58.33980794,47.38239268
ENSG00000104490,43.99014338,36.16100405,150.2239161,5.162168533,76.48182327,54.34696198,175.889154,34.72268266,29.21001909,207.5623809,83.06753482,98.37814715,89.82762889,174.1801517,64.02836515,177.8581858,83.21223904,102.5010733,41.79919334,44.63648278,38.29221099,53.35464127,68.15473401,174.5165988,133.6365225,165.225683,120.7281206,91.15480398,53.64852869,78.69736644,2.229687899,74.39180311,61.54735196,90.93546646,91.31556126,49.17135432,186.845419,61.13771819,86.81241906,121.5491339,83.21223904,94.94557364,77.90704523,28.89312903,112.1018987,55.18737133,75.0083245,140.9915099
ENSG00000104497,23.68700028,0,14.53779834,67.10819094,64.56257809,30.06427684,84.32139216,3.156607514,15.46412776,111.6744078,79.32575397,9.017996822,18.4939236,16.47650084,64.02836515,75.09567846,51.1160897,114.8718925,43.6432754,47.39182122,42.39494788,67.09750341,20.82505761,24.64547387,48.86269326,50.83867168,23.75774261,22.65995127,268.2426434,54.40153519,73.57970067,0,37.26720394,12.66190039,65.36797008,44.9865582,19.66793885,25.74219713,86.81241906,56.94624776,51.1160897,47.17041238,91.95585667,68.29285044,126.5666598,48.06642019,76.19893282,72.57595757
ENSG00000104499,0,39.17442105,0,0,0,0,0,0,2.577354626,0,0,0,5.28397817,0,0,0,0,0,0,0,0,1.616807311,0,0,12.95155725,0,0,0,0,1.056340489,27.49948409,0,0,0.287770463,0,0,0,0,0,1.914159588,0,0,0,0,0,1.780237785,3.571824976,0.462267246
ENSG00000104517,1678.393163,1343.983984,760.8114463,2270.207006,2847.706329,1754.713081,2100.129674,2031.276935,1934.734206,3157.871604,2850.48865,2374.192618,2224.55481,1859.490809,1172.211608,1509.818378,2005.414961,3463.829375,2744.608798,2873.266929,2668.830348,3639.433257,4033.119491,3996.56333,3167.833162,4456.009573,2886.808153,3305.262892,2622.816958,3630.114091,2768.529142,1131.818147,2855.458338,2721.733043,3152.133336,2840.430361,2224.935582,2964.643036,3276.548731,3181.811776,2005.414961,3097.523746,2530.063223,3882.185883,3214.79316,3241.813006,2784.832873,3225.238573
ENSG00000104518,13.53542873,18.08050202,43.61339501,377.4118772,196.1709103,718.0736891,137.0222623,236.7455636,283.5090089,136.8157666,143.6843846,355.8009655,100.3955852,40.01435917,24.62629429,268.7634808,142.6495526,171.4242088,556.9127819,427.6285264,388.3924258,177.8488042,390.6275958,279.7594331,251.9666592,255.0406696,549.8220432,723.0584451,661.6651871,313.204955,214.0500383,430.409718,824.9603781,408.6340581,358.7753472,250.0415677,245.8492356,196.2842531,131.458806,301.4801352,142.6495526,524.3172761,268.2045819,232.4583563,310.4757655,429.0373062,270.2680899,248.0063773
ENSG00000104522,3.383857183,18.08050202,4.845932779,146.2614418,286.0618844,1016.403821,141.6335884,121.5293893,161.5142232,111.089725,91.29945268,206.594109,108.3215525,72.96736085,39.40207086,221.3346313,164.0469855,240.3473444,488.0670517,471.7139415,919.0130637,311.2354074,153.3481515,185.8401949,334.3856599,461.7846011,566.7918593,260.5894396,441.1101248,525.0012231,315.8724524,313.5083131,1190.291908,241.4394188,301.8902435,399.6480287,335.5842066,245.6234643,264.1577894,262.2398636,164.0469855,397.9247609,287.3620521,514.8230264,287.7454266,370.2894593,380.9946641,238.7610324
ENSG00000104524,50.75785775,39.17442105,9.691865558,3.441445689,13.90578605,40.4711419,38.8668917,61.55384653,6.01382746,15.20175184,19.45726041,20.08553838,29.06187994,9.415143335,24.62629429,35.57163717,17.83119408,17.67259885,19.67020863,6.061744575,18.46231601,8.084036555,11.35912233,0,4.709657182,13.55697911,30.06081718,9.784978959,0,15.84510734,37.16146499,0,37.83185855,1.726622781,15.96774842,54.40234946,15.98020031,13.94369011,7.441064491,16.2703565,17.83119408,8.466484274,11.49448208,31.51977713,26.8631278,19.58261563,10.71547493,15.71708635
ENSG00000104529,561.7202924,470.0930526,329.523429,937.7939503,875.5678859,3339.447366,383.39883,1043.258783,1311.873505,826.7414272,927.9616502,1614.63134,1056.795634,421.3276642,453.1238149,948.5769911,1008.056839,735.1801121,1775.851023,1349.013702,1417.495596,1008.887762,804.6044987,1060.42147,917.7944433,1417.551629,2102.802647,2309.770033,757.0403492,1467.256939,946.8741279,1625.992268,2115.196151,2147.055428,1286.401732,1090.139387,1194.827285,1018.96197,1154.605174,1212.141559,1008.056839,1887.421244,914.449908,1641.655059,945.3754591,1782.018023,859.6192109,986.9405695
ENSG00000104537,30.45471465,0,4.845932779,13.76578276,12.4158804,14.45397925,35.57308732,0,6.01382746,2.923413816,0,18.03599364,0,18.83028667,19.70103543,0,21.3974329,37.11245758,32.57878305,398.9730066,30.77052669,4.042018278,7.572748223,33.97078831,25.9031145,267.7503375,5.333370789,4.11999114,0,17.95778832,19.32396179,31.88220133,48.56029604,42.59002859,75.84680498,139.1444707,4.916984711,22.52442249,1.240177415,1.435619691,21.3974329,19.35196405,76.62988056,61.72623021,32.54571253,16.02214006,13.09669158,15.94821998
ENSG00000104549,125.2027158,27.12075304,96.91865558,254.666981,216.5329542,237.0452597,177.2066757,136.523275,165.8098143,93.54924212,98.78301438,163.5536696,52.8397817,96.50521918,29.55155315,150.1913569,178.3119408,215.605706,276.6123089,203.8950448,447.1983212,150.3630799,165.9693986,183.1758193,157.1848084,199.9654419,157.5768642,130.2947198,0,594.1915251,208.8474332,5.313700222,208.3575493,159.7126072,218.5585565,354.6614705,145.051049,181.2679715,109.1356125,296.2161963,178.3119408,79.22210285,478.2981711,181.2387185,219.5544099,160.2214006,166.6851655,176.8172215
ENSG00000104611,64.29328648,24.10733603,121.1483195,95.78690501,87.40779802,358.4586854,140.3160666,129.4209081,81.61622982,99.39606975,155.6580833,128.3015002,166.4453124,145.9347217,295.5155315,154.1437611,205.6531051,166.1224292,603.0148334,137.2158545,393.1789521,130.1529885,140.7269045,150.5372188,219.5877661,78.7999411,150.3040859,119.994742,810.6888779,315.317636,153.848465,350.7042147,256.9178453,265.0365969,128.2409795,242.7181745,188.0746652,178.0501968,233.1533541,121.070594,205.6531051,172.3534299,226.0581476,195.685283,235.5689669,195.8261563,153.588474,208.4825278
ENSG00000104613,548.1848637,816.6360081,339.2152945,614.8716298,471.30682,438.82281,410.4080259,443.5033558,480.2470786,399.3383273,790.264115,530.4221767,681.633184,388.3746626,197.0103543,407.0976254,540.8795538,478.9274288,778.817323,720.7965368,751.4846407,542.4388529,658.8290954,602.814969,719.4001346,474.494269,717.0959452,662.2885758,95.37516211,784.8609834,685.2574144,69.07810289,456.240921,747.3398936,578.331888,545.0696936,560.5362571,725.0718859,907.8098679,568.9839377,540.8795538,805.5255037,823.771216,372.9840293,699.47452,498.4665798,382.1852724,798.3355332
ENSG00000104626,0,0,33.92152945,59.07815099,52.6433329,91.34914886,16.46902191,43.40335332,54.12444714,90.6258283,118.988631,41.40080359,10.56795634,11.76892917,14.77577657,27.66682891,43.98361206,49.48327678,132.1592142,37.47260283,111.4576856,45.27060471,30.29099289,59.28235607,78.8867578,63.5483396,70.30352404,58.70987375,0,70.77481277,167.2265924,0,36.13789473,53.23753574,62.87300939,98.34270863,70.06703214,25.74219713,136.4195157,60.29602704,43.98361206,59.26538992,127.7164676,76.17279472,94.53754591,53.40713355,60.72102459,76.04296191
ENSG00000104635,223.3345741,464.0662186,130.840185,69.97606234,201.6338977,424.9469899,42.16069608,480.5934941,616.8468738,887.5484346,396.6287699,268.9002689,935.2641361,178.8877234,226.5619075,802.3380383,436.2698818,109.5701129,540.9307374,219.8760078,445.8307422,288.600105,327.5213606,321.7233481,357.9339458,113.5397001,225.9409807,244.624474,0,390.3178107,250.468274,201.9206084,380.5772039,211.2235202,219.0575486,197.7316163,326.9794833,352.882619,727.9841427,383.3104576,436.2698818,414.2529805,146.8739377,160.2255337,276.3802572,512.708482,125.0138742,432.2198747
ENSG00000104643,3.383857183,15.06708502,53.30526057,81.44754797,73.50201197,152.0558617,44.79573959,60.76469465,60.99739281,104.6582146,53.88164421,105.7565082,23.77790177,96.50521918,59.1031063,63.23846608,76.07976141,146.6825705,103.2685953,103.0496578,95.73052747,113.9849154,133.1541563,121.2290877,88.89477931,101.6773434,109.0916752,130.8097187,0,81.33821766,71.35001277,0,84.13353617,107.3383829,109.7782704,68.00293682,65.15004743,70.79104211,100.4543706,101.4504582,76.07976141,93.13132701,177.52589,17.07321261,114.6848918,53.40713355,85.72379943,113.4866088
ENSG00000104660,182.7282879,99.44276113,571.8200679,39.57662542,101.3135841,126.0386991,171.2778278,124.6859968,113.4036035,73.67002817,198.3143849,44.27016622,229.8530504,195.3642242,384.1701909,288.5255015,104.6096719,54.78505643,86.67185679,94.78364245,114.876633,59.82187051,112.3290986,86.59220549,139.523594,86.42574185,118.3038611,120.5097409,0,96.65515476,78.78230577,116.9014049,57.03011512,184.4608671,135.7258615,61.72574265,122.9246178,110.4769294,146.340935,101.9289981,104.6096719,137.277995,151.9825964,76.17279472,125.5334626,105.0340293,86.91440775,163.1803377
ENSG00000104671,27.07085747,30.13417004,9.691865558,85.46256794,71.51547111,45.67457443,28.98547856,57.60808714,27.49178268,100.5654353,76.33232929,50.82870936,81.90166164,80.02871835,14.77577657,102.7625074,58.24856733,38.87971747,99.5804312,38.57473821,118.2955804,22.63530235,90.87297868,95.91751993,171.31378,55.07522765,66.90956081,61.28486821,0,90.84528207,56.48542678,5.313700222,29.92669407,152.8061161,85.82664774,43.94035918,28.27266209,47.19402807,43.40620953,79.91616282,58.24856733,100.3883135,51.08658704,78.79944282,93.50434869,39.16523127,41.67129139,130.1282297
ENSG00000104679,121.8188586,388.7307935,125.9942522,170.9251359,143.5275774,407.0240557,100.7904141,195.7096659,184.7104149,1265.838182,145.9294531,298.823622,317.0386902,221.2558684,172.38406,300.3827139,256.7691948,213.8384461,340.5404869,214.9163986,297.4484247,282.1328758,384.3169723,247.7869265,322.611517,251.6514248,384.4875487,294.0643676,292.086434,299.4725287,464.5183123,754.5454315,278.3747203,333.2381967,220.0555329,549.2544897,298.7068212,318.5596895,188.5069671,247.4051268,256.7691948,365.2683215,254.1557705,250.844893,221.6208044,478.8839641,286.9366064,218.1901399
ENSG00000104687,81.2125724,238.0599433,213.2210423,211.0753356,373.4696825,648.6945887,223.9786979,231.2215004,216.4977886,324.4989336,363.7010984,270.1299957,435.928199,221.2558684,364.4691555,426.859646,457.6673147,346.3829375,698.9071005,507.5333412,1131.671593,270.8152246,354.6570418,359.6906997,698.2066772,302.4900965,352.487324,288.9143787,5.960947632,567.2548427,287.629739,74.39180311,343.3099999,501.5839178,498.992138,346.2918783,372.4615919,332.5033796,698.2198847,368.4757208,457.6673147,538.8312491,475.1052594,634.3355147,644.7150672,366.7289837,391.710139,630.7636567
ENSG00000104689,33.83857183,129.5769312,29.07559667,176.0873044,65.0592133,438.82281,71.80493551,58.39723901,69.5885749,60.80700738,34.4243838,115.184414,55.48177079,56.49086001,0,43.47644543,92.72220922,95.43203379,364.5135537,181.8523373,264.6265295,59.01346685,104.7563504,47.29266608,96.54797223,112.6923889,158.0617161,213.2095415,387.4615961,313.204955,293.5755734,5.313700222,214.0040954,120.5758242,107.2833097,109.8508979,19.66793885,106.1865632,213.3105154,90.92258045,92.72220922,142.115986,94.51018602,15.75988856,101.2533279,215.408772,83.34258277,64.71741439
ENSG00000104691,260.5570031,289.2880324,751.1195807,9.750762785,43.2072638,26.59532182,125.8233274,44.98165708,50.68797431,370.6888719,27.68917827,63.12597776,150.5933779,849.716686,206.860872,312.2399262,128.3845974,67.15587563,81.75430463,33.06406132,82.05473783,109.9428972,108.5427245,75.93470328,187.7975801,49.99136048,50.90944844,34.5049258,512.6414963,50.70434348,49.05313378,472.9193198,23.15083881,66.76274752,51.39619022,131.8210775,194.2208961,143.7272673,81.8517094,65.08142601,128.3845974,53.82265002,127.7164676,72.23282258,90.92135563,44.50594462,108.3453576,80.20336712
ENSG00000104695,250.4054316,54.24150607,266.5263028,402.0755713,378.9326698,617.4739936,353.7545906,244.6370824,183.8512966,1075.816284,291.8589061,511.5663652,425.3602427,600.2153876,315.2165669,276.6682891,368.5113443,293.3651409,758.5324204,440.8541509,522.4151642,219.8857943,390.6275958,255.7800531,561.626619,337.2298555,519.761226,328.5692935,17.8828429,672.3607213,501.6797773,0,293.0557401,719.7139291,496.9961695,515.7761208,342.9596836,397.931464,360.8916278,485.2394557,368.5113443,552.7404733,363.9919326,437.3369076,499.0342588,539.4120488,350.0388477,622.6739799
ENSG00000104714,216.5668597,132.5903482,193.8373112,153.7179074,197.1641808,675.8680697,164.0314582,376.4254461,254.2989898,313.9746439,274.6467142,372.1973234,428.0022318,346.0065176,320.1418258,189.7153982,408.9287176,383.495395,510.1960364,419.9135787,371.9814782,228.7782345,271.3568113,259.7766165,466.8447682,246.5675576,383.5178449,475.3439778,393.4225437,375.5290439,370.8714206,541.9974227,416.150444,579.5697134,398.1957261,251.0877667,443.7578702,361.4633514,215.7908702,352.6839042,408.9287176,409.4149895,505.7572117,124.7657845,359.036035,311.5416124,194.069157,434.3000773
ENSG00000104722,0,0,33.92152945,6.309317096,9.436069105,12.14134257,25.69167417,13.41558194,17.18236417,25.14135882,7.483561695,19.67562943,29.06187994,54.13707418,270.8892372,39.5240413,24.96367171,5.301779655,6.146940198,7.714947641,6.83789482,0.808403656,29.65993054,8.659220549,42.97562179,42.36555973,28.12140962,4.634990033,0,22.71132052,13.3781274,5.313700222,10.7284375,39.42455349,10.4788349,13.60058736,17.20944649,31.10515487,8.681241906,16.7488964,24.96367171,10.88547978,4.470076366,0,14.98135973,7.12095114,23.81216651,33.51437531
ENSG00000104723,460.2045769,3.013417004,232.6047734,84.88899366,178.2920426,65.33198621,413.0430694,117.5836299,55.84268356,213.4092086,410.8475371,154.5356728,147.9513888,240.086155,310.2913081,422.9072419,380.398807,220.9074856,239.7306677,111.8667408,92.31158006,202.1009139,395.0450323,644.778884,279.6358952,273.6815159,192.9710522,226.0845138,0,123.063667,332.9667263,5.313700222,70.01717104,252.6624669,232.5303363,114.0356941,207.7426041,281.0189853,306.3238215,253.1476056,380.398807,224.9665821,158.3684198,52.53296188,461.3225601,142.4190228,160.7321239,761.3541536
ENSG00000104728,57.52557212,111.4964291,174.45358,449.6822367,401.7778898,824.4549764,330.039199,343.2810672,403.7855581,768.8578336,300.090824,654.2146786,404.22433,317.7610876,187.1598366,272.7158849,387.5312847,609.7046603,958.9226708,686.0792724,619.5132707,846.3986273,603.9266708,658.7668556,581.0539548,288.9331174,846.5513998,621.6036633,5.960947632,748.4172366,943.9012107,292.2535122,620.5554111,787.339988,554.8792575,435.2187957,329.4379757,560.9653791,350.9702085,643.1576217,387.5312847,480.775357,570.2540278,302.0645308,630.7669047,692.5124983,426.2377805,617.1267729
ENSG00000104731,111.6672871,253.1270283,130.840185,184.1173444,228.4521994,1157.474658,177.8654366,415.0938881,371.9981843,240.3046157,202.0561658,356.6207834,597.0895332,143.5809359,256.1134606,233.1918437,286.4878516,337.546638,557.5274759,506.4312059,360.357057,321.7446549,249.9006914,580.8338707,242.5473449,455.8534227,659.8834222,626.2386533,321.8911721,490.6701572,222.2255606,223.1754093,622.8140295,481.4399854,376.2400721,238.5333784,351.5644069,233.8249573,265.3979668,347.4199653,286.4878516,378.5727968,162.8384962,135.2723768,323.9073294,436.1582573,357.1824976,314.341727
ENSG00000104738,94.74800113,9.040251012,155.0698489,369.9554116,253.7805954,250.9210798,204.8746325,165.7218945,256.0172262,123.368063,88.30602801,273.4092673,150.5933779,96.50521918,88.65465944,158.0961652,121.2521197,187.3295478,733.3299656,165.8713743,490.2770586,444.6220105,205.0952644,388.3327369,220.1764733,288.9331174,161.9405312,179.7346135,1734.635761,193.3103095,121.1463759,37.19590155,149.0688158,286.3316111,199.0978631,237.4871794,181.9284343,237.0427319,166.1837736,280.9029196,121.2521197,317.4931603,356.9675269,541.0895074,166.3447529,174.4633029,129.7763075,240.841235
ENSG00000104755,20.3031431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92332899,0,0
ENSG00000104756,57.52557212,114.5098462,92.0727228,70.54963662,65.0592133,98.2870589,82.34510953,78.91518786,44.67414685,96.47265593,68.8487676,72.96379247,60.76574896,96.50521918,68.95362401,63.23846608,124.8183586,84.82847448,169.0408554,110.2135377,87.52505369,52.54623761,164.0762115,81.92954827,157.1848084,39.82362615,78.54600617,96.30479291,0,128.8735397,193.9828472,26.56850111,81.87491775,134.6765769,68.86091505,48.12515529,71.29627831,63.28290128,104.1749029,53.11792858,124.8183586,110.0642956,144.3196084,103.7525997,101.7699265,170.9028273,167.8757739,119.0338158
ENSG00000104760,186.1121451,0,0,0,11.42260997,5.20343253,9.881413144,0,0.859118209,0,79.32575397,0,853.3624745,63.55221751,73.87888287,90.90529498,64.19229869,5.301779655,0,27.00231674,0,122.068952,0.631062352,16.65234721,63.58037196,0.847311195,2.90911134,5.149988926,0,7.922553669,0,31.88220133,2.823273026,4.604327415,3.991937104,1.046199028,30.73115445,134.0739434,188.5069671,1.435619691,64.19229869,156.6299591,8.301570394,10.50659238,1.033197223,0,2.381216651,52.46733238
ENSG00000104763,118.4350014,90.40251012,48.45932779,551.2048845,368.0066951,282.7198341,204.8746325,149.1497051,234.539271,994.5453803,323.2898652,165.1933054,134.7414433,258.9164417,162.5335423,304.335118,248.4479709,190.8640676,269.8506747,251.8379337,445.8307422,319.3194439,357.8123535,271.7663065,396.1999104,473.6469578,288.4868745,223.5095194,113.258005,377.6417249,360.4662104,63.76440267,190.2886019,287.1949225,722.5406159,291.8895288,426.5484237,293.8900839,354.6907407,394.7954151,248.4479709,442.6761777,374.20925,296.8112346,463.9055532,245.6728143,398.853789,516.583647
ENSG00000104765,189.4960023,873.8909311,82.38085724,443.9464939,285.068614,215.0752112,201.5808281,142.83649,99.6577122,728.514723,233.4871249,175.4410291,89.82762889,195.3642242,78.80414173,102.7625074,130.7620899,235.0455647,440.7356122,207.2014509,300.1835826,324.9782695,239.8036937,301.0744376,453.3045038,270.2922711,236.6077223,165.3146445,83.45326685,395.0713429,280.197446,69.07810289,209.4868585,316.2597393,414.1634746,163.2070484,218.8058197,238.1153235,254.2363701,300.5230554,130.7620899,242.5042996,116.8605678,509.5697302,273.7972641,398.7732638,216.6907152,319.6578004
