Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezid,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
ENSG00000001461,NIPAL3,NIPA like domain containing 3,protein_coding,314.309527507451,-0.525017625817001,0.285594812035691,-1.83833040269439,0.0660137337340273,0.137778960614407,57185,Q6P499; H0Y4I9; A6NN97,"Predicted to enable magnesium ion transmembrane transporter activity. Predicted to be involved in magnesium ion transport. Predicted to be integral component of membrane. Predicted to be active in membrane. [provided by Alliance of Genome Resources, Apr 2022]",1,24415802,24472976,57175,1,DJ462O23.2; NPAL3; SLC57A5,DJ462O23.2; NPAL3; SLC57A5,44.99,HGNC:25233,620034,CCDS30631; CCDS81282; ; CCDS81280; CCDS81281,R-HSA-382551; R-HSA-5223345,uc001bjh.5; uc009vrc.4; uc057dji.1; uc010oek.3; uc057djj.1; uc057djk.1; uc057djl.1,,Fetal gonad|T|Sertoli cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Sertoli cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000001497,LAS1L,LAS1 like ribosome biogenesis factor,protein_coding,301.061546988697,0.389218367817881,0.233454196286151,1.66721512831925,0.0954716356169254,0.184080658597836,81887,Q9Y4W2; R4GNF7; A0A7I2V5R7; A0A7I2YQI7; A0A7I2V3Q3; A0A7I2V4E5; A0A7I2V653; A0A7I2V4V0; A0A7I2V3R6,"Enables RNA binding activity. Predicted to be involved in maturation of 5.8S rRNA and maturation of LSU-rRNA. Located in membrane. Part of MLL1 complex. Implicated in Wilson-Turner syndrome. [provided by Alliance of Genome Resources, Apr 2022]",X,65438549,65534810,96262,-1,Las1; Las1-like; MRXSWTS; WTS; dJ475B7.2,FLJ12525; LAS1,42.78,HGNC:25726,300964,CCDS55434; CCDS14381; CCDS55433; CCDS94622; CCDS94620; CCDS94621,R-HSA-6791226; R-HSA-72312; R-HSA-8868773; R-HSA-8953854,uc288red.1; uc288smw.1; uc004dwc.3; uc288shs.1; uc004dwa.4; uc004dwd.3; uc064zqf.1; uc288rfi.1; uc288snn.1; uc288tuj.1; uc288ueq.1; uc288sqx.1; uc288tow.1; uc288ukv.1; uc288rhv.1; uc288tiv.1; uc288tym.1; uc288ukf.1; uc288uci.1; uc288sus.1; uc064zqg.1; uc288rbm.1; uc288ttk.1; uc288tjs.1; uc288tky.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000001561,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4,protein_coding,150.890002101696,0.531380446269693,0.235846439245326,2.25307809594257,0.0242542252971009,0.0621575217402716,22875,Q9Y6X5; L8ECF4,"Enables bis(5'-adenosyl)-triphosphatase activity. Involved in positive regulation of blood coagulation and purine ribonucleoside catabolic process. Located in extracellular exosome and membrane. [provided by Alliance of Genome Resources, Apr 2022]",6,46129989,46146688,16700,1,NPP4,AP3AASE; KIAA0879; NPP4,36.05,HGNC:3359,617000,CCDS34468,R-HSA-168249; R-HSA-168256; R-HSA-6798695,uc003oxy.5,,Pancreatic islet|T|Beta cell; Esophagus|T|Ciliated epithelial cell; Small intestine|T|Enterocyte progenitor cell; Pancreatic islet|N|Beta cell; Esophagus|N|Ciliated epithelial cell; Small intestine|N|Enterocyte progenitor cell
ENSG00000001617,SEMA3F,semaphorin 3F,protein_coding,84.6892312171474,0.334136238121908,0.336500520086377,0.992973912896592,0.320722667640975,0.461345838318053,6405,Q13275; C9JPG5; C9IYS6; C9J1V2; C9J4H5; H7C4A2,"This gene encodes a member of the semaphorin III family of secreted signaling proteins that are involved in axon guidance during neuronal development. The encoded protein contains an N-terminal Sema domain, an immunoglobulin loop and a C-terminal basic domain. This gene is expressed by the endothelial cells where it was found to act in an autocrine fashion to induce apoptosis, inhibit cell proliferation and survival, and function as an anti-tumorigenic agent. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jan 2016]",3,50155045,50189075,34031,1,SEMA-IV; SEMA4; SEMAK,SEMA4; SEMAK,57.74,HGNC:10728,601124,CCDS82780; CCDS2811; CCDS82779,,uc062kbf.1; uc062kbg.1; uc062kbh.1; uc003cyj.5; uc062kbi.1; uc003cyk.4; uc062kbj.1; uc062kbk.1; uc062kbl.1,,
ENSG00000001626,CFTR,CF transmembrane conductance regulator,protein_coding,3402.64386998417,-7.0129551917708,0.771985977110466,-9.08430386005222,1.04364384641936e-19,9.83356196814019e-18,1080,P13569; Q6KEE7; Q5I6F9; A0A3B3ITE0; A0A3B3IT97; Q6KEG9; Q6KEJ1; A0A8I5KVV2; Q6KEA5; Q6KED3; Q6KEI2; A0A8I5KVL1; Q6KEH3; Q9UML8; Q6KEG3; Q6KEF9; Q6KED8; Q6KE95; Q6KEJ7; Q6KEB8; Q6KEF1; Q6KEC3; Q6KEI7; Q6KEH8; Q6KEF5; Q6KEB2; Q6KEE3; Q6KEG6; Q6KEJ4; Q6KEC8; Q6KEA0; Q6KEI8; Q6KEH6; A0A096ZUC0; E7EPB6; Q2I0A3; Q20BJ8; A0A8V8TNN0; Q20BH0; A0A159X613; A0A8V8TPV6; Q99989; Q5I6N4; A0A669KBE8; Q20BI6; Q5I6N5; A0A8V8TQ94; A0A0A7MGQ3; A0A3B3ITW0; C9J6L5; A0A3B3ITW5; A0A096ZUC4; A0A8V8TQ89; A0A096ZUH4; H0Y8A9; Q9UMN4; M0QYZ3; A0A8V8TNH2; Q2I0A9; A0A8I5KXQ9; A0A8V8TNN7; Q20BI4; A0A8V8TNG7; Q6KEH9; Q9NP06; Q9NP07; A0A096ZUB9; A0A060KPS6; Q5I6N7; A0A0A7MBS8; O00717; A0A089PPW6; A0A0A7MBI3; A0A096ZUB7; A0A088T1A1; A0A1B0YU32; A0A089NFM8; Q19Q54; A0A096ZUB8; A0A096ZUB3; Q5I6N6; Q9UJ19; A0A3G1KLT7; Q9UML7,"This gene encodes a member of the ATP-binding cassette (ABC) transporter superfamily. The encoded protein functions as a chloride channel, making it unique among members of this protein family, and controls ion and water secretion and absorption in epithelial tissues. Channel activation is mediated by cycles of regulatory domain phosphorylation, ATP-binding by the nucleotide-binding domains, and ATP hydrolysis. Mutations in this gene cause cystic fibrosis, the most common lethal genetic disorder in populations of Northern European descent. The most frequently occurring mutation in cystic fibrosis, DeltaF508, results in impaired folding and trafficking of the encoded protein. Multiple pseudogenes have been identified in the human genome. [provided by RefSeq, Aug 2017]",7,117287120,117715971,428852,1,ABC35; ABCC7; CF; CFTR/MRP; MRP7; TNR-CFTR; dJ760C5.1,ABC35; ABCC7; CF; CFTR/MRP; DJ760C5.1; MRP7; TNR-CFTR,36.9,HGNC:1884,602421,CCDS5773,R-HSA-1643685; R-HSA-392499; R-HSA-597592; R-HSA-382551; R-HSA-162582; R-HSA-1632852; R-HSA-194315; R-HSA-195258; R-HSA-199991; R-HSA-382556; R-HSA-5619084; R-HSA-5619115; R-HSA-5627083; R-HSA-5653656; R-HSA-5678895; R-HSA-5688426; R-HSA-5689880; R-HSA-8856825; R-HSA-8856828; R-HSA-9012999; R-HSA-9013406; R-HSA-9612973; R-HSA-9613829; R-HSA-9615710; R-HSA-9646399; R-HSA-9663891; R-HSA-9716542,uc288mkv.1; uc064hju.2; uc064hkb.1; uc064hkc.2; uc316dda.1; uc316ddb.1; uc316ddc.1; uc316ddd.1; uc285zxq.2; uc316dcs.1; uc316dde.1; uc316ddf.1; uc316ddg.1; uc315jsv.2; uc315nbw.2; uc315wgb.2; uc316ddh.1; uc315wgq.2; uc315vgo.2; uc285zxk.1; uc285zxo.2; uc285zxm.1; uc285zxn.1; uc285zxl.2; uc285zxp.2; uc316ddi.1; uc316ddj.1; uc003vjd.5; uc064hkd.1; uc064hke.1; uc064hkh.1; uc315pqq.1; uc316ddk.1; uc064hki.1; uc064hkj.1; uc064hkk.1; uc064hkl.1; uc064hkp.1,,Lung|T|Ionocyte cell; Large intestine|T|LGR5+ stem cell; Lung|N|Ionocyte cell; Large intestine|N|LGR5+ stem cell
ENSG00000001629,ANKIB1,ankyrin repeat and IBR domain containing 1,protein_coding,434.458170863671,0.140365561683497,0.166562329617163,0.842720932194703,0.399384537506373,0.541312324529939,54467,Q9P2G1; C9JZ63; H7C2V2; H7C2L9; Q58F08; H7C0S0; Q4VBX8,"Predicted to enable ubiquitin conjugating enzyme binding activity and ubiquitin protein ligase activity. Predicted to be involved in positive regulation of proteasomal ubiquitin-dependent protein catabolic process; protein polyubiquitination; and ubiquitin-dependent protein catabolic process. Predicted to be part of ubiquitin ligase complex. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]",7,92245974,92401383,155410,1,,DKFZP434A0225; KIAA1386,36.83,HGNC:22215,620069,CCDS47639,,uc003ulw.3; uc064fht.1; uc064fhu.1; uc064fhv.1; uc064fhw.1; uc064fhx.1; uc064fhy.1,,Lung|T|SLC16A7+ cell; Fetal gonad|T|Meiotic prophase fetal germ cell; Lung|N|SLC16A7+ cell; Fetal gonad|N|Meiotic prophase fetal germ cell
ENSG00000001630,CYP51A1,cytochrome P450 family 51 subfamily A member 1,protein_coding,25.468014682315,-0.226316625325289,0.336640833943617,-0.672279184536462,0.501405978712755,0.634911397118117,1595,Q16850; Q05D40; A0A8I5KRT9; H7C0D0,"This gene encodes a member of the cytochrome P450 superfamily of enzymes. The cytochrome P450 proteins are monooxygenases which catalyze many reactions involved in drug metabolism and synthesis of cholesterol, steroids and other lipids. This endoplasmic reticulum protein participates in the synthesis of cholesterol by catalyzing the removal of the 14alpha-methyl group from lanosterol. Homologous genes are found in all three eukaryotic phyla, fungi, plants, and animals, suggesting that this is one of the oldest cytochrome P450 genes. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Mar 2009]",7,92084987,92134803,49817,-1,CP51; CYP51; CYPL1; LDM; P450-14DM; P450L1,CP51; CYP51; CYPL1; LDM; P450-14DM; P450L1,38.33,HGNC:2649,601637,CCDS5623; CCDS55123,R-HSA-1430728; R-HSA-211859; R-HSA-1655829; R-HSA-2426168; R-HSA-556833; R-HSA-8957322; R-HSA-1266738; R-HSA-191273; R-HSA-211897; R-HSA-211945; R-HSA-211976; R-HSA-9619665; R-HSA-9675108,uc315tbb.1; uc003ulm.6; uc011khn.3; uc064fgt.1; uc064fgu.1,,Embryonic prefrontal cortex|T|Astrocyte; Lung|T|Ionocyte cell; Embryonic prefrontal cortex|N|Astrocyte; Lung|N|Ionocyte cell
ENSG00000001631,KRIT1,KRIT1 ankyrin repeat containing,protein_coding,117.582054689693,0.325009125846968,0.202919035345893,1.60166898730305,0.10922882655675,0.204426848008308,889,O00522; A0A8I5KVY4; A0A8I5KVY1; A0A8I5KRK7; A0A8I5KVW5; A0A8I5KW41; C9JJM9; C9J718; C9JF32; C9JXI9; A0A8I5KUF9; C9JD43; A0A8I5KWG2; C9JEW7; A0A8I5KQD8; C9JIY2; A0A8I5KQH3; A0A8I5KX77; A0A0C4DG23,"This gene encodes a protein containing four ankyrin repeats, a band 4.1/ezrin/radixin/moesin (FERM) domain, and multiple NPXY sequences. The encoded protein is localized in the nucleus and cytoplasm. It binds to integrin cytoplasmic domain-associated protein-1 alpha (ICAP1alpha), and plays a critical role in beta1-integrin-mediated cell proliferation. It associates with junction proteins and RAS-related protein 1A (Rap1A), which requires the encoded protein for maintaining the integrity of endothelial junctions. It is also a microtubule-associated protein and may play a role in microtubule targeting. Mutations in this gene result in cerebral cavernous malformations. Multiple alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2009]",7,92197498,92246166,48669,-1,CAM; CCM1,CAM; CCM1,36.51,HGNC:1573,604214,CCDS5624; CCDS34679,,uc315okp.1; uc003ulu.1; uc315vgt.1; uc064fgy.1; uc003uls.3; uc003ulv.2; uc064fha.2; uc315lkj.1; uc315ptj.1; uc315mwj.1; uc315rnx.1; uc315otf.1; uc315opt.1; uc315qlq.1; uc315miw.1; uc315sll.1; uc315phu.1; uc315nyw.1; uc315uhr.1; uc315lgh.1; uc315sej.1; uc315vcg.1; uc315slp.1; uc315tux.1; uc315sfo.1; uc064fhq.2; uc315lyx.1; uc315rxa.1; uc315qgb.1; uc315pdh.1; uc315lig.1; uc064fho.2; uc315syj.1; uc315jkt.1; uc064fhe.3; uc064fhg.2; uc315paa.1; uc315phf.1; uc315que.1; uc315mcl.1; uc315upo.1; uc315wjv.1; uc315kis.1; uc315qkz.1; uc003ulr.2; uc003ult.2; uc064fhc.2; uc064fhf.2; uc064fhd.2; uc315lnp.1; uc315ujn.1; uc315nph.1; uc315olf.1; uc315ubp.1; uc315usd.1; uc315kdc.1; uc315tnb.1; uc064fhi.2; uc064fhh.1; uc315sxs.1; uc315nlb.1; uc064fhp.2; uc315qup.1; uc064fhs.2; uc315txi.1; uc064fhn.2; uc064fhk.2; uc064fhj.1; uc064fhm.2; uc064fhr.1,,Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Meiotic prophase fetal germ cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000002016,RAD52,"RAD52 homolog, DNA repair protein",protein_coding,93.7445196457527,0.214489115711455,0.264402252516894,0.811222724729814,0.417237777691799,0.558342414354782,5893,P43351; Q3MI84; Q5DR82; F5GX95; F5GX32; F5H1K5; E9PF95; Q1RMF2,"The protein encoded by this gene shares similarity with Saccharomyces cerevisiae Rad52, a protein important for DNA double-strand break repair and homologous recombination. This gene product was shown to bind single-stranded DNA ends, and mediate the DNA-DNA interaction necessary for the annealing of complementary DNA strands. It was also found to interact with DNA recombination protein RAD51, which suggested its role in RAD51 related DNA recombination and repair. A pseudogene of this gene is present on chromosome 2. Alternative splicing results in multiple transcript variants. Additional alternatively spliced transcript variants of this gene have been described, but their full-length nature is not known. [provided by RefSeq, Jul 2014]",12,911736,990053,78318,-1,,,45.19,HGNC:9824,600392,CCDS8507; ; CCDS76500; CCDS76501,R-HSA-392499; R-HSA-597592; R-HSA-2990846; R-HSA-3108214; R-HSA-3108232; R-HSA-5685938; R-HSA-5685939; R-HSA-5693532; R-HSA-5693538; R-HSA-5693567; R-HSA-73894,uc001qis.3; uc058jqi.1; uc058jqj.1; uc058jqk.1; uc001qiu.2; uc058jql.1; uc058jqm.1; uc058jqn.1; uc058jqo.1; uc001qiv.2; uc058jqq.1; uc010sdu.2; uc058jqr.1; uc001qix.2; uc058jqs.1; uc058jqt.1; uc058jqu.1; uc058jqv.1; uc058jqw.1,,
ENSG00000002330,BAD,BCL2 associated agonist of cell death,protein_coding,64.890387273008,-0.0462488104572014,0.296383395815853,-0.15604386450156,0.875998445816048,0.921001594519257,572,Q92934; F5GYS3; F5H3B1; F5H1R6; A8MXU7,"The protein encoded by this gene is a member of the BCL-2 family. BCL-2 family members are known to be regulators of programmed cell death. This protein positively regulates cell apoptosis by forming heterodimers with BCL-xL (B-cell lymphoma-extra large) and BCL-2, and reversing their death repressor activity. Proapoptotic activity of this protein is regulated through its phosphorylation. Protein kinases AKT and MAP kinase, as well as protein phosphatase calcineurin were found to be involved in the regulation of this protein. Alternative splicing of this gene results in two transcript variants which encode the same isoform. [provided by RefSeq, Dec 2019]",11,64269830,64284704,14875,-1,BBC2; BCL2L8,BBC2; BCL2L8,53.92,HGNC:936,603167,CCDS8065,R-HSA-1643685; R-HSA-162582; R-HSA-109581; R-HSA-109606; R-HSA-111447; R-HSA-111453; R-HSA-114452; R-HSA-1257604; R-HSA-193648; R-HSA-193704; R-HSA-198323; R-HSA-204998; R-HSA-2219528; R-HSA-5357801; R-HSA-5663202; R-HSA-5674400; R-HSA-73887; R-HSA-9006925,uc001nzc.4; uc001nzd.5; uc058cvv.1; uc058cvx.1; uc058cvy.1; uc058cvz.1; uc058cwb.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000002549,LAP3,leucine aminopeptidase 3,protein_coding,196.539945195979,-0.588873669608905,0.267059736688905,-2.20502602492594,0.0274522683602324,0.0686011046449427,51056,P28838; H0Y9Q1,"Predicted to enable peptidase activity. Predicted to be involved in proteolysis. Located in cytosol; midbody; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",4,17577198,17607972,30775,1,HEL-S-106; LAP; LAPEP; PEPS,LAP; LAPEP; PEPS,44.16,HGNC:18449,170250,CCDS3422,,uc062vle.2; uc003gph.1; uc062vlf.1; uc062vlg.1; uc062vlh.1; uc062vli.1; uc062vlj.1; uc062vlk.1; uc062vll.1; uc062vlm.1; uc062vln.1,,Liver|T|Regulatory T (Treg) cell; Liver|T|Exhausted CD4+ T cell; Lung|T|Ciliated cell; Fetal gonad|T|Leydig cell; Liver|T|Regulatory T (Treg) cell; Liver|N|Exhausted CD4+ T cell; Lung|N|Ciliated cell; Fetal gonad|N|Leydig cell
ENSG00000002586,CD99,CD99 molecule (Xg blood group),protein_coding,849.729305383241,0.0655761652880535,0.469644121372285,0.139629481779612,0.888952745710356,0.929894985738437,4267,P14209; A8MQT7; A6NGF6; A6NJT9; A0A096LP69,"The protein encoded by this gene is a cell surface glycoprotein involved in leukocyte migration, T-cell adhesion, ganglioside GM1 and transmembrane protein transport, and T-cell death by a caspase-independent pathway. In addition, the encoded protein may have the ability to rearrange the actin cytoskeleton and may also act as an oncosuppressor in osteosarcoma. This gene is found in the pseudoautosomal region of chromosomes X and Y and escapes X-chromosome inactivation. There is a related pseudogene located immediately adjacent to this locus. [provided by RefSeq, Mar 2016]",X,2691187,2741309,50123,1,HBA71; MIC2; MIC2X; MIC2Y; MSK5X,MIC2; MIC2X; MIC2Y,47.38,HGNC:7082,313470; 450000,CCDS75947; CCDS48071; ; CCDS14119; CCDS83452,R-HSA-109582; R-HSA-168256; R-HSA-1280218; R-HSA-198933; R-HSA-202733,uc004fqa.5; uc010nwa.4; uc065cos.1; uc286dml.1; uc286dmm.1; uc004fpz.6; uc065cot.2; uc065cou.1; uc286dmn.1; uc065cov.2; uc065cow.1; uc065cox.2; uc065coy.1; uc065coz.2; uc065cpa.2,,Blood|T|Plasmacytoid dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Pancreatic islet|N|Endocrine cell; Pancreas|N|Beta cell; Undefined|N|Mesenchymal stem cell; Undefined|N|Mesenchymal stromal cell; Blood|N|Plasmacytoid dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000002587,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1,protein_coding,33.662720376954,0.662235836703264,0.601951087792053,1.10014891597311,0.271267243869031,0.408374905166013,9957,O14792; E9PDE3; Q05CH3,"Heparan sulfate biosynthetic enzymes are key components in generating a myriad of distinct heparan sulfate fine structures that carry out multiple biologic activities. The enzyme encoded by this gene is a member of the heparan sulfate biosynthetic enzyme family. It possesses both heparan sulfate glucosaminyl 3-O-sulfotransferase activity, anticoagulant heparan sulfate conversion activity, and is a rate limiting enzyme for synthesis of anticoagulant heparan. This enzyme is an intraluminal Golgi resident protein. [provided by RefSeq, Jul 2008]",4,11393150,11429564,36415,-1,3OST; 3OST1,3OST1,43.92,HGNC:5194,603244,CCDS3408,R-HSA-1430728; R-HSA-1630316; R-HSA-1638091; R-HSA-2022928; R-HSA-71387,uc003gmq.5; uc062ves.1; uc062vet.1,,Fetal gonad|T|Leydig cell; Fetal gonad|N|Leydig cell
ENSG00000002746,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",protein_coding,19.9970534430552,1.61033677881155,0.633864780914708,2.54050521072921,0.0110692444225934,0.0328747703955487,23072,Q76N89; H7C3Q2,"Predicted to enable ubiquitin protein ligase activity. Predicted to be involved in several processes, including cellular protein metabolic process; negative regulation of sodium ion transmembrane transporter activity; and regulation of dendrite morphogenesis. Located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]",7,43112629,43566001,453373,1,NEDL1,KIAA0322; NEDL1,42.03,HGNC:22195,610384,CCDS5469; ; CCDS69286,R-HSA-162582; R-HSA-195721; R-HSA-201681; R-HSA-4641258,uc003tid.3; uc064dcb.1; uc011kbi.2; uc064dcc.1; uc064dci.1; uc064dcj.1; uc064dck.1; uc064dcl.1; uc064dcm.1; uc064dcn.1; uc064dco.1,,
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,protein_coding,29.5938080793645,0.603280750813979,0.296369938655409,2.03556660824301,0.0417938936965635,0.0959290533937939,8379,Q9Y6D9; C9JJ38; C9JIR0; C9JX80; C9JKI7; A4D218; C9J9H5,"MAD1L1 is a component of the mitotic spindle-assembly checkpoint that prevents the onset of anaphase until all chromosome are properly aligned at the metaphase plate. MAD1L1 functions as a homodimer and interacts with MAD2L1. MAD1L1 may play a role in cell cycle control and tumor suppression. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2015]",7,1815793,2233243,417451,-1,MAD1; MVA7; PIG9; TP53I9; TXBP181,HSMAD1; MAD1; PIG9; TP53I9; TXBP181,55.65,HGNC:6762,602686,CCDS78201; CCDS43539,R-HSA-162582; R-HSA-194315; R-HSA-195258; R-HSA-9716542; R-HSA-141424; R-HSA-141444; R-HSA-1640170; R-HSA-2467813; R-HSA-2500257; R-HSA-2555396; R-HSA-5663220; R-HSA-68877; R-HSA-68882; R-HSA-68886; R-HSA-69278; R-HSA-69618; R-HSA-69620; R-HSA-9648025,uc064ayj.1; uc003sli.2; uc003slf.2; uc003slg.2; uc064ayl.1; uc064aym.1; uc064ayk.2; uc064ayn.1; uc064ayo.1; uc064ayq.1; uc064ayr.1; uc064ays.1; uc064ayt.1; uc064ayu.1; uc064ayv.1; uc064ayw.1; uc064ayx.1; uc064ayy.1; uc064ayz.1; uc064aza.1; uc064azb.1; uc064azc.1; uc064azd.1,,Fetal gonad|T|Oogenesis phase fetal germ cell; Fetal gonad|T|Mitotic arrest phase fetal germ cell; Fetal gonad|T|Leydig cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Oogenesis phase fetal germ cell; Fetal gonad|N|Mitotic arrest phase fetal germ cell; Fetal gonad|N|Leydig cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000002834,LASP1,LIM and SH3 protein 1,protein_coding,837.106455434435,-0.34514855830302,0.253845290944728,-1.35968076074404,0.173930968954704,0.291798107970603,3927,Q14847; K7ESD6; F6S2S5; J3KSN1; C9J9W2,"This gene encodes a member of a subfamily of LIM proteins, characterized by a LIM motif and a domain of Src homology region 3, and also a member of the nebulin family of actin-binding proteins. The encoded protein is a cAMP and cGMP dependent signaling protein and binds to the actin cytoskeleton at extensions of the cell membrane. The encoded protein has been linked to metastatic breast cancer, hematopoetic tumors such as B-cell lymphomas, and colorectal cancer. [provided by RefSeq, Oct 2012]",17,38869859,38921770,51912,1,Lasp-1; MLN50,LASP-1; MLN50,53.69,HGNC:6513,602920,CCDS62164; ; CCDS11331,,uc010wdz.3; uc060eol.1; uc002hra.4; uc060eom.1; uc060eon.1; uc060eop.1; uc060eoq.1; uc060eos.1,,Liver|T|Regulatory T (Treg) cell; Liver|T|Exhausted CD4+ T cell; Fetal gonad|T|Mitotic fetal germ cell; Fetal kidney|T|Natural killer T (NKT) cell; Liver|T|Regulatory T (Treg) cell; Liver|N|Exhausted CD4+ T cell; Fetal gonad|N|Mitotic fetal germ cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000002919,SNX11,sorting nexin 11,protein_coding,73.291076303875,0.455131559950283,0.232705442236933,1.95582688387186,0.0504855507929355,0.111663184128956,29916,Q9Y5W9; B4DJI7; J3KTN6; J3QRB9; J3QRW4; J3QKV3; J3QLV8,"This gene encodes a member of the sorting nexin family. Members of this family contain a phox (PX) domain, which is a phosphoinositide binding domain, and are involved in intracellular trafficking. This protein does not contain a coiled coil region, like some family members. This gene encodes a protein of unknown function. This gene results in two transcript variants differing in the 5' UTR, but encoding the same protein. [provided by RefSeq, Jul 2008]",17,48103357,48123601,20245,1,,,48.03,HGNC:14975,614906,CCDS82152; CCDS11526,,uc060guk.1; uc060gul.1; uc010wlg.2; uc010wlj.2; uc002inf.2; uc060gum.1; uc060gun.1; uc002ing.3; uc060guo.1; uc010wlh.2; uc060gup.1; uc060guq.1; uc060gur.1,,Fetal gonad|T|Oogenesis phase fetal germ cell; Fetal gonad|N|Oogenesis phase fetal germ cell
ENSG00000002933,TMEM176A,transmembrane protein 176A,protein_coding,227.432171724574,1.73236790504587,0.601690990907197,2.87916543745137,0.003987291084707,0.0141325371614152,55365,Q96HP8; C9JJ63; H7C4P5,"Predicted to be involved in negative regulation of dendritic cell differentiation. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",7,150800403,150805118,4716,1,GS188; HCA112; MS4B1,HCA112; MS4B1,57.55,HGNC:24930,610334,CCDS5909,,uc064jeh.1; uc003whx.3; uc064jei.1; uc064jej.1; uc064jek.1; uc064jel.1; uc064jem.2; uc064jen.1; uc064jeo.1; uc064jep.1; uc064jeq.1,,Liver|T|Liver bud hepatic cell; Fetal gonad|T|Sertoli cell; Fetal gonad|T|Granulosa cell; Liver|N|Liver bud hepatic cell; Fetal gonad|N|Sertoli cell; Fetal gonad|N|Granulosa cell
ENSG00000003056,M6PR,"mannose-6-phosphate receptor, cation dependent",protein_coding,265.3103210464,0.139894605493169,0.185316200794039,0.754896792043824,0.450310910754403,0.588680268006424,4074,P20645; H0YGT2; H0YFL0; F5GXU0; F5GX30; F5H883; F5GXE0; H0YF90; H0YGE9; F5H4U1; H0YFY9; Q6I9U3,"This gene encodes a member of the P-type lectin family. P-type lectins play a critical role in lysosome function through the specific transport of mannose-6-phosphate-containing acid hydrolases from the Golgi complex to lysosomes. The encoded protein functions as a homodimer and requires divalent cations for ligand binding. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. A pseudogene of this gene is located on the long arm of chromosome X. [provided by RefSeq, May 2011]",12,8940361,8949761,9401,-1,CD-M6PR; CD-MPR; MPR 46; MPR-46; MPR46; SMPR,CD-M6PR; CD-MPR,42.37,HGNC:6752,154540,CCDS8598; ; CCDS73440,R-HSA-1430728; R-HSA-556833; R-HSA-199991; R-HSA-5653656; R-HSA-8856825; R-HSA-8856828; R-HSA-1660662; R-HSA-199992; R-HSA-428157; R-HSA-432720; R-HSA-6811440; R-HSA-6811442; R-HSA-9840310,uc001qvf.5; uc058kyv.1; uc058kyw.1; uc021quk.2; uc058kyx.1; uc058kyy.1; uc058kyz.1; uc058kza.1; uc058kzb.1; uc058kzc.1; uc058kzd.1; uc058kze.1; uc058kzf.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
